id,name,jl_number,block_id,latitude,longitude
9285,Kultore,235,68.0,23.3744772,86.7705452
9286,Katapalan,236,68.0,23.8484951,87.3103107
9287,Kurmitha,6,69.0,23.736033,87.5185643
9288,Palsa,9,69.0,24.4706117,87.8623411
9289,Jahanabad,10,69.0,21.9657779,87.88059109999999
9290,Nandar,11,69.0,23.7152995,87.5235113
9291,Kandpur,12,69.0,22.6851815,88.42706020000001
9292,Makra,13,69.0,23.2784013,88.2083778
9293,Ulindi,14,69.0,-1.0,-1.0
9294,Ikshusara,15,69.0,23.7458632,87.5290761
9295,Anaipur,16,69.0,23.7510956,87.5309308
9296,Khustikuri,17,69.0,23.9772867,87.8476086
9297,Uttar sultanpur,18,69.0,23.76025,87.5457663
9298,Dhansa,19,69.0,23.7511703,87.54821749999999
9299,Golapbag,20,69.0,23.7574329,87.55565399999999
9300,Srirampur,21,69.0,22.748331,88.3385053
9301,Mongaldihi,22,69.0,23.7696351,87.575423
9302,Brahmandihi,23,69.0,23.7663338,87.9108016
9303,Takipur,24,69.0,22.8641529,87.927352
9304,Araji Brahmandihi,25,69.0,-1.0,-1.0
9305,Raghaipur,26,69.0,23.5225933,86.60440729999999
9306,Choumandalpur,27,69.0,-1.0,-1.0
9307,Hansra,28,69.0,23.723183,87.55194639999999
9308,Chatterbandi,29,69.0,-1.0,-1.0
9309,Amladihi,30,69.0,23.7198824,87.5785111
9310,Bilati,31,69.0,23.7192447,87.58530429999999
9311,Khirai,32,69.0,23.7100551,87.5680106
9312,Maheshwarpur,33,69.0,22.9455709,88.1955873
9313,Goltia,34,69.0,23.7051871,87.54205789999999
9314,Padmabati,35,69.0,23.6946825,87.5358765
9315,Tul Amra,36,69.0,-1.0,-1.0
9316,Harishchandrapur,37,69.0,25.4068073,87.8669374
9317,Dhanaishibrambati,38,69.0,23.703485,87.5284578
9318,Chakrup,39,69.0,23.7101848,87.5290761
9319,Satlapur,40,69.0,23.7033669,87.5210378
9320,Nankula Sirali,41,69.0,-1.0,-1.0
9321,Delora,42,69.0,23.7062218,87.5136167
9322,Nripatigram,43,69.0,23.6883025,87.5086686
9323,Gopinathapur,44,69.0,22.8076683,88.0534236
9324,Rakona,45,69.0,23.3847397,87.59147899999999
9325,Dharampur,46,69.0,22.8768695,88.384625
9326,Shunut,47,69.0,23.6921839,87.4727791
9327,Shalka,48,69.0,23.7023685,87.4591586
9328,Uattarkona,49,69.0,26.6733713,88.4177505
9329,Tarapur,50,69.0,23.5550522,87.1098612
9330,Rangpur,51,69.0,23.6754873,87.45172749999999
9331,Muragachhi,52,69.0,23.6694187,87.4442952
9332,Madanpur,53,69.0,23.0089428,88.49123949999999
9333,Kharui,54,69.0,22.400764,87.9065098
9334,Bara Nabagram,55,69.0,22.7684874,88.27288209999999
9335,Shirsha,56,69.0,23.6793243,87.30440899999999
9336,Chakparan,57,69.0,22.6259797,88.3166419
9337,Chakrasik,58,69.0,23.6662415,87.43190539999999
9338,Shukdala,59,69.0,23.6690921,87.42447
9339,Dakshin Ekdala,60,69.0,23.6600488,87.4170333
9340,Billamangal Beluria,61,69.0,23.6571575,87.4219912
9341,Tikarbeta,62,69.0,23.6498263,87.42818779999999
9342,Jaydeb Kenduli,63,69.0,23.6420975,87.4305692
9343,Narasunda,1,69.0,22.40373,87.71883079999999
9344,Sahapur,64,69.0,22.5171539,88.17060470000001
9345,Batikar,2,69.0,23.7596634,87.5109658
9346,Janubajar,65,69.0,23.6427387,87.4492502
9347,Uttar Ekdala,4,69.0,23.7450313,87.5235113
9348,Raghunath Pur,66,69.0,23.5343795,86.6686635
9349,Baharampur,5,69.0,24.0988265,88.2679264
9350,Mundira,67,69.0,23.6307227,87.4418175
9351,Balarpur,68,69.0,23.0943913,86.22029619999999
9352,Santoshpur,69,69.0,22.4896872,88.38947689999999
9353,Bhubaneshwar,70,69.0,23.0962415,87.9552075
9354,Sugar,71,69.0,22.9777452,88.43395040000001
9355,Chhotochack,72,69.0,-1.0,-1.0
9356,Akamba,73,69.0,23.6327144,87.4727791
9357,Dhulpur,74,69.0,22.3855809,87.7726436
9358,Kshudrapur,75,69.0,23.6193129,87.471541
9359,Udaypur,76,69.0,23.5452784,86.9098159
9360,Pashchimanarayanpur,77,69.0,-1.0,-1.0
9361,Pashchim Pratappur,78,69.0,22.666983,87.7689535
9362,Bharatpur,79,69.0,23.8837878,88.0839695
9363,Nohana,80,69.0,23.8073363,87.7086406
9364,Dumrut,81,69.0,21.8091431,87.7738735
9365,Ichhapur,82,69.0,22.8081981,88.3676393
9366,Bhabanipur,83,69.0,22.4224226,88.4422055
9367,Shunmuni,84,69.0,23.6773573,87.4752551
9368,Tinor,85,69.0,23.6687966,87.4975335
9369,Shripur,86,69.0,22.7713699,87.5477832
9370,Payer,87,69.0,23.6393775,87.5173274
9371,Baruipur Mehendi Ganj,88,69.0,-1.0,-1.0
9372,Radhaballabhpur,89,69.0,22.6942321,88.15719349999999
9373,Narasinghapur,90,69.0,24.2587045,88.1205967
9374,Mirjapur,91,69.0,23.2817971,87.88197699999999
9375,Baruipur,92,69.0,22.3596751,88.4317758
9376,Debipur,93,69.0,23.1421728,88.1585029
9377,Gangapur,94,69.0,22.7830503,88.5396131
9378,Ilambajar,95,69.0,23.6278745,87.54205789999999
9379,Naoga,96,69.0,23.6517421,87.5470024
9380,Kamaipur,97,69.0,23.3009283,86.84650359999999
9381,Nanasol,98,69.0,23.6592733,87.5531823
9382,Murandihi,99,69.0,23.6638694,87.5618327
9383,Chunpalasi,100,69.0,23.6680774,87.5457663
9384,Sabajapur,101,69.0,24.8264967,88.06564449999999
9385,Jalalnagar,102,69.0,23.6679213,87.5358765
9386,Khadimpukur,103,69.0,23.6640573,87.5266029
9387,Sakar gachha,104,69.0,23.5393972,88.429648
9388,Paikuni,105,69.0,23.6869542,87.5173274
9389,Pachhiara,106,69.0,23.7678745,87.4228464
9390,Koyra,107,69.0,22.7041259,88.54082179999999
9391,Panchtentuli,108,69.0,-1.0,-1.0
9392,Katna,109,69.0,23.9559208,87.9708442
9393,Goltikuri,110,69.0,23.6937592,87.57171699999999
9394,Dakshin Sultanpur,111,69.0,22.0339696,88.2595023
9395,Shibpur,112,69.0,22.5723094,88.3117819
9396,Nachansaha,113,69.0,23.6881957,87.5964182
9397,Purba Narayanpur,114,69.0,22.8957089,87.627276
9398,Matikona,115,69.0,23.6757637,87.5618327
9399,Harishpur,116,69.0,23.6039022,87.17967929999999
9400,Achhaipara,117,69.0,23.6641775,87.581599
9401,Saldanga,118,69.0,23.348476,87.2829703
9402,Dhalla,119,69.0,23.653055,87.5834517
9403,Pratappur,120,69.0,23.4707709,87.30285579999999
9404,Beloya,121,69.0,23.3566507,87.4713853
9405,Chaupahari Janggal,122,69.0,-1.0,-1.0
9406,Khayerbuni,123,69.0,23.8810677,87.6692092
9407,Nelegar,124,69.0,23.6116934,87.5531823
9408,Etapur,125,69.0,23.6046249,87.57665829999999
9409,Ushahar,126,69.0,23.6048544,87.59147899999999
9410,Ushardihi,127,69.0,23.6181416,87.58530429999999
9411,Lakshmipur,128,69.0,24.801475,87.96778280000001
9412,Dwaronda,129,69.0,23.6289495,87.6112325
9413,Ramnagar,130,69.0,21.6786436,87.5631613
9414,Kamarpara,131,69.0,25.248274,88.8610997
9415,Gopalnagar,132,69.0,23.0613166,88.76178700000001
9416,Chella,133,69.0,23.6246584,87.6223402
9417,Halsidangga,134,69.0,-1.0,-1.0
9418,Shrichandrapur,135,69.0,23.6050823,87.606295
9419,Karchadihi,136,69.0,23.7689338,87.5309308
9420,Balta,149,69.0,23.7252862,87.3190065
9421,Kurulmatiya,1,70.0,-1.0,-1.0
9422,Patalpur,2,70.0,23.1665658,87.25810159999999
9423,Madarpur,3,70.0,24.0063597,87.2469064
9424,Jaypur,4,70.0,23.0551658,87.44801149999999
9425,Talpukur,5,70.0,22.7518414,88.3748936
9426,Ruhida,6,70.0,24.0288864,87.26058909999999
9427,Hirapur,7,70.0,-1.0,-1.0
9428,Musabni,8,70.0,22.5035411,86.45415109999999
9429,Lawberiya,9,70.0,-1.0,-1.0
9430,Tilaboni,10,70.0,23.6519948,87.29291409999999
9431,Ramnagar,11,70.0,21.6786436,87.5631613
9432,Dhaka,12,70.0,24.0162846,87.3040984
9433,Gangapur,13,70.0,22.7830503,88.5396131
9434,Aligarh,14,70.0,24.5181476,88.0438623
9435,Murgathali,15,70.0,24.0098174,87.27426779999999
9436,Ashna,16,70.0,23.9978447,87.26929419999999
9437,Sundarkhela,17,70.0,23.9920782,87.27924089999999
9438,Jahanabad,18,70.0,21.9657779,87.88059109999999
9439,Sahabad,19,70.0,23.9710593,87.2668072
9440,Ajimnagar,20,70.0,23.9759332,87.2904284
9441,Chakagaya,21,70.0,23.9761076,87.3003706
9442,Bhaluksundi,22,70.0,23.9808033,87.31403770000001
9443,Gobindachak,23,70.0,22.0043712,87.78002269999999
9444,Tabadumara,24,70.0,23.9887695,87.34508439999999
9445,Muradganj,25,70.0,23.0970693,86.22545600000001
9446,Nimra,26,70.0,23.7711637,87.88320399999999
9447,Kushma,27,70.0,23.9676693,87.3277008
9448,Arali,28,70.0,23.9588408,87.3326682
9449,Natungram,29,70.0,23.6041114,88.1346291
9450,Gangmuri,30,70.0,23.9615107,87.3152799
9451,Gobra,31,70.0,22.5397507,88.3789178
9452,Ranigram,32,70.0,23.963498,87.3043716
9453,Patamuri,33,70.0,-1.0,-1.0
9454,Noyabag,34,70.0,-1.0,-1.0
9455,Arajirajnagar,35,70.0,-1.0,-1.0
9456,Bhunbag,36,70.0,23.9447112,87.2891854
9457,Deyanganj,37,70.0,22.7947488,87.7531168
9458,Rajnagar,38,70.0,23.9451456,87.31403770000001
9459,Shankarpur,39,70.0,21.6491352,87.5698638
9460,Kathgharia,40,70.0,23.9169795,87.3177644
9461,Dubrajpur,41,70.0,23.7946344,87.3761105
9462,Bandi,42,70.0,22.710374,87.16784240000001
9463,Abadnagar,43,70.0,23.8913945,87.2991279
9464,Barshal,44,70.0,24.150166,87.78002269999999
9465,Muktipur,45,70.0,23.8920837,87.3388767
9466,Gaisara,46,70.0,23.9038,87.3289427
9467,Tentuliabandh,47,70.0,23.9099151,87.3388767
9468,Gulalgachhi,48,70.0,23.9276601,87.3339099
9469,Parashiya,49,70.0,23.6511104,87.1597417
9470,Khayaradihi,50,70.0,22.4825357,87.78371179999999
9471,Tantipara,51,70.0,23.9045658,87.3736292
9472,Adampur,52,70.0,23.6903397,88.1949782
9473,Barkonda,53,70.0,23.932735,87.36990689999999
9474,Jhikra,54,70.0,22.8912488,88.6506644
9475,Malkura,55,70.0,23.9324381,87.3525325
9476,Padampur,56,70.0,23.9397181,87.3438429
9477,Sidpur,57,70.0,22.8426204,87.9316419
9478,Pashchimshirsha,58,70.0,23.95169,87.34880860000001
9479,Ahammadpur,59,70.0,23.830864,87.6913936
9480,Lawjorh,60,70.0,22.580063,88.42146079999999
9481,Kundira,61,70.0,23.9578035,87.3587384
9482,Kabilashpur,62,70.0,23.9557338,87.3680457
9483,Raotara,63,70.0,23.3687178,88.44523389999999
9484,Tarashol,64,70.0,23.9508602,87.3872748
9485,Perul,65,70.0,23.9626627,87.3823132
9486,Belera,66,70.0,23.9657184,87.3872748
9487,Bidhaipur,67,70.0,23.974675,87.3897554
9488,Bilhera,68,70.0,23.9804919,87.3823132
9489,Kushaipur,69,70.0,23.4341206,86.6678714
9490,Bhabanipur,70,70.0,22.4224226,88.4422055
9491,Ranipur,71,70.0,23.4782489,86.54764109999999
9492,Raghunandanpur,72,70.0,23.980196,87.3649435
9493,Mahishagram,73,70.0,23.9919116,87.355015
9494,Kanmora,74,70.0,23.9996583,87.3736292
9495,Panikola,75,70.0,23.9877728,87.3736292
9496,Ganeshpur,76,70.0,22.7123525,88.179137
9497,Bhabanandapur,77,70.0,24.2923556,87.75296
9498,Daldala,78,70.0,23.9897837,87.4046363
9499,Durgapur,79,70.0,23.5204443,87.3119227
9500,Haripur,80,70.0,23.6773318,87.1934619
9501,Beshnabdaspur,81,70.0,23.9755063,87.4393397
9502,Sajina,84,70.0,23.9647544,87.4182728
9503,Gamarkunda,85,70.0,23.9720796,87.4120749
9504,Amlachaturi,86,70.0,23.9658442,87.39471619999999
9505,Jamira,87,70.0,22.3404706,88.1553644
9506,Faridpur,88,70.0,23.3135851,88.038754
9507,Balarampur,89,70.0,23.0943913,86.22029619999999
9508,Chandrapur,90,70.0,23.266857,88.52258739999999
9509,Fakirdas,91,70.0,23.9032272,87.3823132
9510,Kanaipur,92,70.0,22.701839,88.32783889999999
9511,Madhaipur,93,70.0,23.9051521,87.4083557
9512,Chaktulsi,94,70.0,23.9156162,87.4120749
9513,Rajpur,95,70.0,22.4066926,88.40945219999999
9514,Takipur,96,70.0,22.8641529,87.927352
9515,Barghata,97,70.0,22.9605105,88.5674032
9516,Patadanga,100,70.0,23.9188779,87.4294271
9517,Kushmashul,103,70.0,23.9290935,87.4182728
9518,Manoharpur,104,70.0,22.6108262,87.59147899999999
9519,Kanchannagar,136,70.0,23.2370718,87.82535730000001
9520,Baruliya,1,71.0,23.3320779,86.365208
9521,Maliana,2,71.0,22.4528999,88.38800189999999
9522,Joka,3,71.0,22.4530659,88.3025054
9523,Kamalpur,4,71.0,23.3009283,86.84650359999999
9524,Lambadarpur,5,71.0,-1.0,-1.0
9525,Araipur,6,71.0,23.631129,87.65687989999999
9526,Chandnisahebganj,7,71.0,-1.0,-1.0
9527,Suri,8,71.0,23.9040878,87.52474800000002
9528,Nurai,9,71.0,24.4596097,87.8193577
9529,Tilpara,10,71.0,23.9234264,87.5259846
9530,Bansjor,11,71.0,23.9311132,87.54205789999999
9531,Ajaypur,12,71.0,22.8418747,87.8193577
9532,Narsinghpur,13,71.0,22.7418129,86.4642666
9533,Durgapur,14,71.0,23.5204443,87.3119227
9534,Maheshpur,15,71.0,22.2816125,88.3633918
9535,Panchpakhuriya,16,71.0,22.4481798,87.3773511
9536,Nandapur,17,71.0,22.0967087,87.8917917
9537,Parsimuliya,18,71.0,-1.0,-1.0
9538,Shaktipur,19,71.0,23.8595911,88.19877679999999
9539,Junidpur,20,71.0,23.7330386,87.3376351
9540,Itagaria,21,71.0,23.9275298,87.5976529
9541,Chhoto Alunda,22,71.0,23.9170695,87.5939487
9542,baraalunda,23,71.0,23.9213929,87.58530429999999
9543,Banadihi,24,71.0,-1.0,-1.0
9544,Kakuriya,25,71.0,21.9861637,87.6712525
9545,Dhalla,26,71.0,23.653055,87.5834517
9546,Kukharadihi,27,71.0,22.4825357,87.78371179999999
9547,Karimpur,28,71.0,23.9742977,88.62654750000002
9548,Changuriya,76,71.0,-1.0,-1.0
9549,Kutura,89,71.0,23.8670723,87.5334038
9550,Adda,90,71.0,23.8759106,87.5284578
9551,Chandanpur,91,71.0,22.8761508,88.179137
9552,Gajalpur,92,71.0,23.8579178,87.5185643
9553,Mallikpur,93,71.0,22.3245165,88.12791849999999
9554,Singgur,94,71.0,22.814957,88.234481
9555,Amritpur,95,71.0,22.5989935,87.4987709
9556,Nahudari,96,71.0,23.8845499,87.5111427
9557,Abdarpur,97,71.0,24.0154722,87.5210378
9558,Sonator,102,71.0,22.5428528,88.35218359999999
9559,Anandapur,103,71.0,22.7387577,87.73757619999999
9560,Brajeragram,104,71.0,-1.0,-1.0
9561,Kalipur,105,71.0,26.7338777,88.8401037
9562,Karidhya,106,71.0,23.9090008,87.5032085
9563,Chhora,107,71.0,23.6711343,87.1983631
9564,Krishnapur,108,71.0,22.6627899,88.2765304
9565,Haridaspur,109,71.0,24.2536352,87.74557639999999
9566,Chormura,110,71.0,-1.0,-1.0
9567,Lakshindarpur,111,71.0,-1.0,-1.0
9568,Baramahula,112,71.0,23.9006774,87.4975335
9569,Amaipur,113,71.0,23.8963591,87.5061944
9570,Debaipur,114,71.0,24.2815874,88.4379653
9571,Amrapalan,115,71.0,23.8902948,87.4987709
9572,Gobindapur,116,71.0,22.3781175,88.4052416
9573,Mamrejpur,117,71.0,24.6969346,87.9163191
9574,Jibdharpur,118,71.0,23.8784857,87.50372
9575,Palsara,119,71.0,23.7408161,87.44677279999999
9576,Chakdah,120,71.0,23.047858,88.5130144
9577,Nimtikuri,121,71.0,23.5621165,86.8596744
9578,Uttarraypur,122,71.0,22.4698178,88.1998512
9579,Shanrhmara,123,71.0,-1.0,-1.0
9580,Mudamath,124,71.0,-1.0,-1.0
9581,Panuria,125,71.0,23.8177777,86.98328029999999
9582,Agar,126,71.0,22.6065992,87.4145542
9583,Barihat,127,71.0,23.8369514,87.5086686
9584,Bhurkuna,128,71.0,23.8308867,87.50124550000001
9585,Siur,129,71.0,23.8410704,87.4876333
9586,Kachujor,130,71.0,23.8408287,87.4727791
9587,Bangaon,131,71.0,23.0440381,88.827703
9588,Lakshmandihi,132,71.0,23.8171291,87.47773099999999
9589,Saralpur,133,71.0,24.2872291,88.4088788
9590,Sekhdihi,134,71.0,23.8246612,87.4839202
9591,Mahubona,135,71.0,23.8277141,87.48887099999999
9592,Panch Tentul,136,71.0,23.8270411,87.4932024
9593,Mohanpur,137,71.0,21.8398171,87.4232306
9594,Turukbarihat,138,71.0,-1.0,-1.0
9595,Itepola,139,71.0,-1.0,-1.0
9596,Meherpur,140,71.0,21.9379363,88.3385053
9597,Dolgobindapur,141,71.0,23.8281132,87.5136167
9598,Dakshin Metegram,142,71.0,23.8191952,87.5136167
9599,Liara,143,71.0,23.8223658,87.5259846
9600,Kamar Dangal,144,71.0,23.8133292,87.5185643
9601,Mahula,179,71.0,23.9999181,88.2242084
9602,Panchkath,180,71.0,23.9634549,87.4294271
9603,Arajitkipur,181,71.0,-1.0,-1.0
9604,Sahabazar,182,71.0,23.9192881,87.4542046
9605,Dharampur,183,71.0,22.8768695,88.384625
9606,Shirsha,184,71.0,23.6793243,87.30440899999999
9607,Naudiha,185,71.0,23.3206004,86.4111374
9608,Shushunibona,186,71.0,-1.0,-1.0
9609,Chatragachhi,187,71.0,23.0619784,88.4331189
9610,Uparjol,188,71.0,23.9194917,87.46658839999999
9611,Nagari,189,71.0,23.9357764,87.4628736
9612,Khordannagari,190,71.0,-1.0,-1.0
9613,Chandipur,191,71.0,22.1022227,87.8574308
9614,Bargaon,192,71.0,24.60102,73.687694
9615,Karamshal,193,71.0,23.9551544,87.46658839999999
9616,Hukmapur,194,71.0,23.9549914,87.45668169999999
9617,Nabagram,195,71.0,23.111247,88.04364439999999
9618,Muruliachak,196,71.0,24.8601714,88.01918610000001
9619,Languliya,197,71.0,-1.0,-1.0
9620,Kenduli,198,71.0,23.9771359,87.44801149999999
9621,Raipur,199,71.0,23.631129,87.65687989999999
9622,Kustor,200,71.0,23.3225145,86.7743145
9623,Sidhuli,201,71.0,23.9640289,87.46411189999999
9624,Bhandirban,202,71.0,23.975997,87.4690648
9625,Khatangadihi,203,71.0,23.9672442,87.4789689
9626,Barchaturi,204,71.0,-1.0,-1.0
9627,Rajanpur,205,71.0,23.9523853,87.4789689
9628,Dhanyagram,206,71.0,23.9481493,87.4925837
9629,Ghoratori,207,71.0,23.782505,87.443479
9630,Nimdaspur,208,71.0,23.9434293,87.4764931
9631,Pathara,209,71.0,23.2558023,87.3438429
9632,Amgachhi,210,71.0,23.9226258,87.4764931
9633,Bataspur,211,71.0,23.8843729,87.6913936
9634,Tasarkata,212,71.0,23.9347959,87.4938212
9635,Ranpur,213,71.0,23.2973047,87.42447
9636,Purba Bankati,214,71.0,23.84197,87.45172749999999
9637,Lataboni,215,71.0,23.4455297,87.13730199999999
9638,Patharchapuri,216,71.0,23.927876,87.43438359999999
9639,Mediabad,29,72.0,23.917837,87.5482385
9640,Kulera,30,72.0,23.9089205,87.5482385
9641,Monpur,31,72.0,23.9120492,87.5581256
9642,Akhermath,32,72.0,23.9061048,87.5581256
9643,Faridpur,33,72.0,23.3135851,88.038754
9644,Sadarpur,34,72.0,25.373533,87.970232
9645,Dhananjoybati,35,72.0,23.9004713,87.5778935
9646,Rostampur,36,72.0,22.78475,88.26193529999999
9647,Kubirpur,37,72.0,23.9002383,87.56306839999999
9648,Gobra,38,72.0,22.5397507,88.3789178
9649,Deshalpur,39,72.0,23.8854934,87.5704815
9650,Haripur,40,72.0,23.6773318,87.1934619
9651,Bhagabanbati,41,72.0,23.1297379,87.5531823
9652,Sundardihi,42,72.0,23.8976149,87.58530429999999
9653,Bidaypur,43,72.0,25.2918306,88.75060239999999
9654,Meheran,44,72.0,23.8678909,87.58530429999999
9655,Bhramorkol,45,72.0,-1.0,-1.0
9656,Patanda,46,72.0,22.3750142,87.8733874
9657,Nimpalashi,47,72.0,23.9078532,87.59857889999999
9658,Khurika Tikuri,48,72.0,-1.0,-1.0
9659,Ikra,49,72.0,23.5290949,87.12773469999999
9660,Majigram,50,72.0,23.5909534,87.9739055
9661,Bansra,51,72.0,23.6388536,87.1397958
9662,Chakabadanga,52,72.0,22.8379499,87.9739055
9663,Damdama,53,72.0,23.7372649,87.6950899
9664,Goyalgram,54,72.0,-1.0,-1.0
9665,Dhaltikri,55,72.0,23.8748764,87.60444319999999
9666,Teghariya,56,72.0,22.940958,88.3906897
9667,Chhotokustikuri,57,72.0,-1.0,-1.0
9668,Piashala,58,72.0,23.8505148,87.6149354
9669,Nijuri,59,72.0,23.8379664,87.6204891
9670,Behariya,60,72.0,-1.0,-1.0
9671,Kondaipur,61,72.0,23.4086154,87.5964182
9672,Ushgram,62,72.0,-1.0,-1.0
9673,Purandarpur,63,72.0,23.8559912,87.5819618
9674,Sajina,64,72.0,23.9647544,87.4182728
9675,Palshita,65,72.0,23.8319104,87.5655396
9676,Jante,66,72.0,-1.0,-1.0
9677,Maligram,67,72.0,22.2750402,87.6433139
9678,Indragacha,68,72.0,23.8615194,87.5581256
9679,Tapaipur,69,72.0,23.8721369,87.57171699999999
9680,Haraipur,70,72.0,23.6773318,87.1934619
9681,Keubona,71,72.0,23.8824044,87.56306839999999
9682,Mukhuria,72,72.0,23.8904125,87.5525643
9683,Maliha,73,72.0,23.6587075,88.038754
9684,Ekdala,74,72.0,25.4823856,88.4640053
9685,Jamal,75,72.0,23.8791585,87.5457663
9686,Chatra,77,72.0,24.3739566,87.8512922
9687,Nirasha,78,72.0,22.4864228,88.36448209999999
9688,Khanna,79,72.0,22.5915813,88.37552629999999
9689,Maldihi,80,72.0,23.565072,86.93361499999999
9690,Koma,81,72.0,23.8373866,87.5358765
9691,Kashpai,82,72.0,-1.0,-1.0
9692,Muradpur,83,72.0,22.0790209,87.9065098
9693,Januri,84,72.0,23.8356834,87.52227460000002
9694,Uttarmetegram,85,72.0,23.8474943,87.5173274
9695,Raghunandanpur,86,72.0,23.980196,87.3649435
9696,Rajnagar,87,72.0,23.9451456,87.31403770000001
9697,Shibpur,88,72.0,22.5723094,88.3117819
9698,Fatepur,98,72.0,22.2846143,88.232467
9699,Khosnator,99,72.0,23.8850246,87.5408217
9700,Kendua,100,72.0,24.9695767,88.24490139999999
9701,Hatjanbazar,101,72.0,23.8849065,87.5334038
9702,Alipur,145,72.0,26.4918891,89.52710259999999
9703,Banshanka,146,72.0,23.8000901,87.5272212
9704,Bashshanka,147,72.0,23.7999982,87.5280732
9705,Dubashanka,148,72.0,23.7866531,87.5235113
9706,Palashi,151,72.0,23.7832868,88.26071879999999
9707,Talibpur,152,72.0,23.7803431,88.13523909999999
9708,Anantapur,153,72.0,24.1233506,88.10717029999999
9709,Bodpur,154,72.0,23.7735247,87.5627595
9710,Babupur,155,72.0,25.2654307,88.32636029999999
9711,Sehana,156,72.0,23.7828007,87.5618327
9712,Maipur,157,72.0,23.7762375,87.5698638
9713,Domaipur,158,72.0,23.7955229,87.5673929
9714,Kendua,159,72.0,24.9695767,88.24490139999999
9715,Mudina,160,72.0,23.7983209,87.5562719
9716,Shikarpur,161,72.0,23.1864083,87.7628028
9717,Shirshita,162,72.0,23.7839948,87.5432941
9718,Koela,163,72.0,23.7899405,87.5432941
9719,Tahela,164,72.0,23.7959254,87.5457663
9720,Jamuri,165,72.0,23.8047655,87.5408217
9721,Chakbara,166,72.0,23.8085305,87.5439122
9722,Harishpur,167,72.0,23.6039022,87.17967929999999
9723,Kasherhat,168,72.0,23.8175856,87.5525643
9724,Parbatipur,169,72.0,22.6548287,88.2290783
9725,Bholaipur,170,72.0,23.8171243,87.5704815
