id,name,jl_number,block_id,latitude,longitude
38564,Manik Hira,84,304.0,23.6285236,87.11468409999999
38565,Shimulpur,85,304.0,22.9280703,88.7854646
38566,Faridkati,86,304.0,22.9139733,88.7920731
38567,Madhusudankati,87,304.0,22.9026901,88.7770522
38568,Bishnupur,88,304.0,23.0678795,87.3165222
38569,Tegharia,89,304.0,22.940958,88.3906897
38570,Gajna,90,304.0,22.0504975,87.3258378
38571,Shutia,91,304.0,23.1058904,88.87069439999999
38572,Jadabpur,92,304.0,22.4939728,88.37067119999999
38573,Bharadanga,93,304.0,22.9061691,88.84430379999999
38574,Barasat,94,304.0,22.7228159,88.480552
38575,Mahishakathi,95,304.0,22.9343852,88.83350279999999
38576,Kahankiya,96,304.0,26.030351,87.90558999999999
38577,Shashadanga,97,304.0,22.9286363,88.8622992
38578,Raghunandanpur,98,304.0,22.9420645,88.8658973
38579,Chak Jhaudanga,99,304.0,22.9480382,88.86829589999999
38580,Pipli,100,304.0,22.945178,88.88508220000001
38581,Tentulberia,101,304.0,22.4656218,88.40372599999999
38582,Panchpota,102,304.0,22.4686118,88.4228693
38583,Ramnagar,103,304.0,21.6786436,87.5631613
38584,Purandarpur,104,304.0,23.8559912,87.5819618
38585,Subidpur,105,304.0,22.8975234,88.88508220000001
38586,Kalanchi,106,304.0,22.9035469,88.8946713
38587,Garjala,107,304.0,22.9184723,88.89946499999999
38602,Auliapur,2,306.0,22.4143851,88.45855639999999
38603,Jamalhati,3,306.0,22.4167056,88.46763750000001
38604,Bhanta,4,306.0,22.4085633,88.4730853
38605,Khadupatalia,5,306.0,-1.0,-1.0
38606,South Garhia,6,306.0,22.4025816,88.4706642
38607,Shrirampur,7,306.0,22.748331,88.3385053
38608,Panchghara,8,306.0,22.408334,88.4488677
38609,Faridpur,9,306.0,22.5618146,87.80952719999999
38610,Mallikpur,10,306.0,22.3245165,88.12791849999999
38611,Hariharpur,11,306.0,22.2475818,87.92490049999999
38612,Ganeshpur,12,306.0,22.7123525,88.179137
38613,Kholapota,13,306.0,22.6832639,88.811292
38614,Akna Mirzapur,14,306.0,-1.0,-1.0
38615,Bhurkul,15,306.0,22.7766792,88.0766404
38616,Sultanpur,16,306.0,22.7733524,87.7098723
38617,Beralia,17,306.0,22.3784698,88.44159979999999
38618,Kapindapur,18,306.0,22.3785623,88.4512901
38619,Madhubanpur,19,306.0,23.6045359,86.82579940000001
38620,Tagarberhia,20,306.0,-1.0,-1.0
38621,Malanga,21,306.0,22.38475,88.47550629999999
38622,Tegachhi Mamudpur,22,306.0,22.3936203,88.46824289999999
38623,Champahati,24,306.0,22.4042861,88.49365949999999
38624,Solgoyalia,25,306.0,-1.0,-1.0
38625,Haral,26,306.0,23.0711943,88.1803557
38626,Naridana,27,306.0,22.3848179,88.48276849999999
38627,Kamra,28,306.0,23.3872585,88.101066
38628,Begampur,29,306.0,22.7474019,88.2509857
38629,Atghara,30,306.0,22.7969417,88.7758503
38630,Baruipur,31,306.0,22.3596751,88.4317758
38631,Subuddhipur,32,306.0,22.3531553,88.4428112
38632,Shalepur,33,306.0,22.9817742,88.71474289999999
38633,Dihimedanmalla,34,306.0,-1.0,-1.0
38634,Khashmallick,35,306.0,22.3775322,88.4216066
38635,Baikunthapur,36,306.0,22.378963,88.4155462
38636,Biral Dhamnagar,37,306.0,22.3752327,88.4149401
38637,Uttar Kalyanpur,38,306.0,22.3662943,88.4149401
38638,Khodarbajar,40,306.0,22.3604528,88.42706020000001
38639,Dakshin Kalyanpur,41,306.0,22.3485112,88.4246364
38640,Madhya Kalyanpur,42,306.0,22.3633619,88.4197886
38641,Dhopagachhi,43,306.0,22.9242279,88.58974289999999
38642,Jagadishpur,44,306.0,22.652507,88.289905
38643,Tangtala,45,306.0,22.360752,88.3815923
38644,Chandipur,46,306.0,22.1022227,87.8574308
38645,Chak Alampur,47,306.0,22.4158123,88.16572839999999
38646,Chakarberh,48,306.0,-1.0,-1.0
38647,Nihata,49,306.0,22.3513494,88.4100911
38648,Sanpukuria,50,306.0,22.5346856,88.5818951
38649,Pashchim Madhabpur,51,306.0,22.3447575,88.4216066
38650,Kundarali,52,306.0,22.3409565,88.4137279
38651,Kalikapur,53,306.0,22.5009134,88.39493449999999
38652,Malyapur,54,306.0,23.4232013,88.38826399999999
38653,Maheshpur,55,306.0,22.2816125,88.3633918
38654,Sonagachhi,56,306.0,22.6945154,87.99410429999999
38655,Gopalpur,57,306.0,23.4976267,87.3959564
38656,Bagdaha,58,306.0,23.21468,88.8862809
38657,Dhanaberia,59,306.0,22.1838022,88.1998512
38658,Chandanpukur,60,306.0,22.3185269,88.4052416
38659,Durgapur-Gajipur,61,306.0,22.3274894,88.4076664
38660,Mamudpur,62,306.0,22.8894533,88.4525012
38661,Indrapala,63,306.0,22.3231262,88.4185765
38662,Shikharbali,64,306.0,22.3292258,88.4331189
38663,Tripura Nagar,65,306.0,22.336593,88.4246364
38664,Beliaghata,67,306.0,22.5667378,88.39298749999999
38665,Pashchim Ramnagar,68,306.0,22.324884,88.4464452
38666,Komarhat,69,306.0,22.3189938,88.45371229999999
38667,Mirpur,70,306.0,22.7093319,88.3117819
38668,Banbere,71,306.0,22.3158757,88.4391768
38669,Tularbada,72,306.0,22.3127797,88.42706020000001
38670,Kanthalberia,73,306.0,22.3037705,88.4197886
38671,Shankarpur,74,306.0,21.6491352,87.5698638
38672,Khanpur,75,306.0,22.6729089,88.2598404
38673,Ratanpur,76,306.0,22.7985332,88.44402250000002
38674,Alampur,77,306.0,22.5831787,88.21446720000002
38675,Teka,78,306.0,22.3011846,88.4609782
38676,Balbalia,79,306.0,22.2937011,88.4573454
38677,Durg,80,306.0,23.569077,88.12791849999999
38678,Nore,81,306.0,22.367736,88.4277395
38679,Gajirhat,82,306.0,22.5765243,88.4796344
38680,Dadpur,83,306.0,24.2199615,87.7787929
38681,Keshbpur,84,306.0,22.8861165,87.8991514
38682,Ganggaduyara,85,306.0,22.0005115,87.7291597
38683,Rajgara,86,306.0,22.2831688,88.4464452
38684,Gocharan,87,306.0,22.2798885,88.45401509999999
38685,Panchgachhia,88,306.0,22.8152464,88.0644225
38686,Keyatala,89,306.0,22.5154415,88.3623753
38687,Nachangachha,90,306.0,22.2923366,88.4706642
38688,Kumdakhali,91,306.0,22.2834428,88.47550629999999
38689,Bhantpoya,92,306.0,22.762801,88.38671
38690,Ramchandrapur,93,306.0,22.8911172,88.4706642
38691,Beledahari,94,306.0,22.2881921,88.5057574
38692,Teurhat,95,306.0,22.2881032,88.49607929999999
38693,Seyadpur,96,306.0,21.6803437,87.5649218
38694,Purushottampur,98,306.0,22.341001,87.78002269999999
38695,Pashchim Mallikapur,99,306.0,22.3096222,88.4870042
38696,Serpur,100,306.0,22.3162371,88.3065166
38697,Alipur,101,306.0,26.4918891,89.52710259999999
38698,Surjapur,102,306.0,25.9402263,87.8464254
38699,Chandkhali,103,306.0,22.3131033,88.4609782
38700,Padmajala,104,306.0,22.3191537,88.4706642
38701,Rana,105,306.0,22.559906,87.7787929
38702,Shakharipukur,106,306.0,23.2325826,87.8600395
38703,Dudhnai,107,306.0,22.3428995,88.4609782
38704,Sitakundu,108,306.0,22.3533851,88.46703219999999
38705,Baje Orencha,109,306.0,-1.0,-1.0
38706,Madhabpur,110,306.0,21.8742725,87.5846868
38707,Fuldubi,111,306.0,-1.0,-1.0
38708,Chitrashali,112,306.0,22.8727806,88.144998
38709,Uttarbhag,113,306.0,22.341915,88.51543319999999
38710,Kalabadu,114,306.0,-1.0,-1.0
38711,Chhayani,115,306.0,22.550739,88.54444749999999
38712,Tengarberia,116,306.0,-1.0,-1.0
38713,Jay Krishna Nagar,117,306.0,22.0515542,87.2543702
38714,Kurali,118,306.0,22.3408562,88.556518
38715,Ramdhari,119,306.0,22.3423909,88.56861099999999
38716,Ghola,120,306.0,22.6909482,88.4076664
38717,Dakshinghola,121,306.0,22.3140941,88.56981880000001
38718,Harimul,122,306.0,22.3051971,88.5746498
38719,Jelerhat,123,306.0,22.3230333,88.56981880000001
38720,Purbbamallikpur,124,306.0,22.3259706,88.56498739999999
38721,Bolbamni,125,306.0,22.3288863,88.55773909999999
38722,Brindakhali,126,306.0,22.3212106,88.53236059999999
38723,Paruldaha,127,306.0,22.3064203,88.54444749999999
38724,Jayatala,128,306.0,22.2959587,88.54082179999999
38725,Dandapur,129,306.0,22.2899559,88.53598699999999
38726,Gardaha,130,306.0,22.7002943,88.3753455
38727,Mautala,131,306.0,22.4673431,87.10362239999999
38728,Nabagram,132,306.0,23.111247,88.04364439999999
38729,Kharampara,133,306.0,22.2719684,88.52389769999999
38730,Dhanya Khola,134,306.0,21.9947991,87.9616593
38731,Hardaha,135,306.0,22.3498082,88.56498739999999
38732,Betberia,136,306.0,22.3528939,88.57706499999999
38733,Belegachi,137,306.0,26.755635,88.23333889999999
38734,Atniramish,138,306.0,22.3618751,88.5818951
38735,Kariadanga,32,307.0,22.5028072,88.51543319999999
38736,Bhatipota,33,307.0,22.5074414,88.53356939999999
38737,Kharamba,34,307.0,22.4911096,88.5396131
38738,Gangapur,35,307.0,22.7830503,88.5396131
38739,Andulgari,36,307.0,22.4789282,88.5105955
38740,Mausal,37,307.0,22.846898,88.519061
38741,Tardah Kapashati,38,307.0,22.463658,88.5001552
38742,Naryantala,39,307.0,22.6084463,88.4240305
38743,Ushpara,40,307.0,22.4835847,88.5311517
38744,Bairampur,41,307.0,23.0526603,88.7229325
38745,Bagbari,42,307.0,25.0139781,88.1169354
38746,Dakshin Gazipur,43,307.0,22.0729374,88.2813944
38747,Ghunnimeghi,44,307.0,-1.0,-1.0
38748,Maricha,72,307.0,22.9199214,88.52510679999999
38749,Serpur,73,307.0,22.3162371,88.3065166
38750,Narayanpur,74,307.0,22.6453065,88.46218909999999
38751,MADHABPUR,75,307.0,22.7338529,88.2375991
38752,Hogoldara,76,307.0,-1.0,-1.0
38753,Taldighi,77,307.0,22.4657521,88.53598699999999
38754,Kashiadanga,78,307.0,23.5492211,88.3457906
38755,Maheshpukuria,79,307.0,22.4447646,88.5214795
38756,Kashinagar,80,307.0,22.0892716,88.4246364
38757,Sundia,81,307.0,22.4350578,88.5394621
38758,Kamarhati,82,307.0,22.6846668,88.3706491
38759,Dari Madhabpur,83,307.0,22.4494846,88.54928129999999
38760,Amreshwar,84,307.0,22.4674474,88.5589473
38761,Dara,85,307.0,22.4749922,88.56981880000001
38762,Padmapukuria,86,307.0,22.4788929,88.6783818
38763,Malancha,87,307.0,22.5004512,88.7674361
38764,Chak Barali,88,307.0,22.4990388,88.59396799999999
38765,Bhangar Raghunathpur,89,307.0,22.5095397,88.60241690000001
38766,Gobindapur,92,307.0,22.3781175,88.4052416
38767,Dhara,93,307.0,22.5157458,88.631372
38768,Barjuli,94,307.0,22.523326,88.6470477
38769,Rangsara,95,307.0,22.5099488,88.6506644
38770,Chandipur,96,307.0,22.1022227,87.8574308
38771,Debipur,97,307.0,23.1421728,88.1585029
38772,Fulbari Bamunia,98,307.0,22.5082871,88.6301659
38773,Ghatakpukur,99,307.0,22.4962464,88.6156905
38774,Kalikapur,100,307.0,22.5009134,88.39493449999999
38775,Nalmuri,101,307.0,22.4931218,88.5987961
38776,RANIGACHHI,102,307.0,22.5608956,88.68681389999999
38777,Balipur,103,307.0,22.7556058,87.93838219999999
38778,Chak Bhika,104,307.0,22.4720977,88.5794801
38779,Bazarati,105,307.0,22.4572004,88.5794801
38780,Bangoda,106,307.0,22.460095,88.56981880000001
38781,Karunarhati,107,307.0,22.4555296,88.5589473
38782,Dharmatala,108,307.0,22.5600686,88.3524678
38783,Dakshin Kashipur,109,307.0,22.4391532,88.56015529999999
38784,Satbaria,110,307.0,22.4196897,88.54928129999999
38785,Garanbaria,111,307.0,22.4019837,88.56861099999999
38786,Bhandarkura,112,307.0,22.4005892,88.5794801
38787,MATHURAPUR,113,307.0,22.1202674,88.39432819999999
38788,Jalalabad,114,307.0,22.4272138,88.55773909999999
38789,Kashinathpur,115,307.0,22.4946026,87.7870933
38790,Chandaneshwar,116,307.0,22.2423438,88.543239
38791,Bansahar,117,307.0,-1.0,-1.0
38792,Ghungri,118,307.0,22.5270099,88.35271639999999
38793,Sankasahar,119,307.0,-1.0,-1.0
38794,Erenda,120,307.0,21.931646,87.5865393
38795,Saihati,121,307.0,22.8928724,88.42203239999999
38796,Saitgachhi,122,307.0,22.4842044,88.60121
38797,Jagulgachhi,123,307.0,23.4204846,88.56861099999999
38798,Chandpur,124,307.0,22.6851815,88.42706020000001
38799,Santra,125,307.0,23.068182,88.6205162
38800,Shrirampur,126,307.0,22.748331,88.3385053
38801,KHARGACHHI,127,307.0,22.4755336,88.632578
38802,Pitashimulia,128,307.0,22.4666154,88.63499
38803,Gokulpur,129,307.0,22.6802668,88.2400333
38804,KANCHDIA,130,307.0,23.912775,87.8046111
38805,Naora,131,307.0,22.467993,88.62172249999999
38806,Noapara,132,307.0,22.8128009,88.38098579999999
38807,Bodra,133,307.0,22.4499923,88.6072441
38808,Harishpur,134,307.0,23.6039022,87.17967929999999
38809,Badi,135,307.0,22.4321151,88.6072441
38810,Hariharpur,136,307.0,22.523396,87.619872
38811,Durgapur,137,307.0,23.5204443,87.3119227
38812,Dakshin Kathalia,138,307.0,22.4245727,88.5963821
38813,Binarait,139,307.0,-1.0,-1.0
38814,Dakshin Narkelberia,140,307.0,22.451177,88.609477
38815,Shituri,141,307.0,24.1364204,87.75419040000001
38816,Sondalia,142,307.0,22.68812,88.58310259999999
38817,Dakshin Rajapur,143,307.0,22.9657383,88.56921489999999
38818,Bakri,144,307.0,22.4036739,88.59155369999999
38819,Dakshin Dhapa Manpur,1,308.0,22.5656239,88.4627945
38820,Kochpukur,2,308.0,22.5664204,88.46824289999999
38821,Jot Bhim,3,308.0,22.5200913,88.3543171
38822,Hatgachha,4,308.0,22.4264216,88.0534236
38823,Hadia,5,308.0,22.1284399,88.0485343
38824,Dharmatala Panchuria,6,308.0,22.5472043,88.4839788
38825,Kulberia,7,308.0,22.544383,88.50091859999999
38826,Chanda Kantalberia,8,308.0,22.5385584,88.51543319999999
38827,Hatishala,9,308.0,23.6415625,88.50454769999999
38828,Bhagabanpur,10,308.0,22.097831,87.7517295
38829,Abua,11,308.0,22.5633843,88.5426347
38830,Dakshin Khayerpur,12,308.0,22.5677875,88.53538259999999
38831,Tara Hadia,13,308.0,22.5693208,88.5402175
38832,Swastayangachhi,14,308.0,22.5746593,88.55411459999999
38833,Anantapur,15,308.0,24.1233506,88.10717029999999
38834,Uriapara,16,308.0,22.5589789,88.367182
38835,Uttar Gazipur,17,308.0,22.6029503,88.55290629999999
38836,Tona,18,308.0,22.6075803,88.5710266
38837,Uttar Swarupnagar,19,308.0,22.6092292,88.58913919999999
38838,Dakshin Sarupnagar,20,308.0,22.5980628,88.58974289999999
38839,Shyamnagar,21,308.0,22.8323184,88.3967536
38840,Jaynagar,22,308.0,22.1771902,88.4258483
38841,Nawabad,23,308.0,22.5863578,88.5299428
38842,Pithapukuria,24,308.0,22.5567841,88.55411459999999
