id,name,jl_number,block_id,latitude,longitude
11406,Rana,39,101.0,-1.0,-1.0
11407,Krishnanagar,40,101.0,23.4008744,88.5013962
11408,Palgoria,41,101.0,22.3435073,87.9947329
11409,Bachhri,42,101.0,22.3482004,88.0067888
11410,Danpatia,43,101.0,22.3440405,88.0155173
11411,Chilara,44,101.0,22.3507657,88.01735219999999
11412,Sajnagachi,45,101.0,22.6908639,87.99520969999999
11413,Ganeshpur,46,101.0,22.7123525,88.179137
11414,Paschim - Gajipur,47,101.0,22.5698235,87.9665582
11415,Garchumuk,48,101.0,22.3456264,88.0858016
11416,Bar - Garchumuk,49,101.0,22.3429411,88.03211689999999
11417,Bargram,50,101.0,22.3427734,88.03386309999999
11418,Jowarkol,51,101.0,-1.0,-1.0
11419,Chhoto - Radhanagar,52,101.0,22.9758014,88.07859479999999
11420,Narottampur,53,101.0,25.1767316,87.8770689
11421,Ankul,54,101.0,22.3284968,88.0234681
11422,Moula,55,101.0,-1.0,-1.0
11423,Satghara,56,101.0,22.7109538,88.0595345
11424,Kharuberia,57,101.0,22.3224941,88.0197987
11425,Radhanagar,58,101.0,22.7263702,87.8660235
11426,Tripurapur,59,101.0,22.6310897,88.1059495
11427,Khajri,60,101.0,21.8590929,87.9506348
11428,Sadashibpur,61,101.0,22.3408819,88.0008352
11429,Uddhabpur,62,101.0,22.3348335,87.9934924
11430,Paschim - Basudevpur,63,101.0,22.5829782,87.7246498
11431,Ramnagar,64,101.0,21.6786436,87.5631613
11432,Anantapur,65,101.0,24.1233506,88.10717029999999
11433,Jhumjumi,66,101.0,22.3120802,87.96043449999999
11434,Narikeldaha,67,101.0,22.304709,87.9665582
11435,Dehi - Mondalghat,68,101.0,22.2952437,87.96263429999999
11436,Ajodhya,71,101.0,23.2220229,86.1395598
11437,Chalitapara,72,101.0,22.3197262,87.9763543
11438,Sultanpur,73,101.0,22.7733524,87.7098723
11439,Bainchi,74,101.0,23.1211739,88.1925508
11440,Narayanpur,75,101.0,22.6453065,88.46218909999999
11441,Gobindapur,76,101.0,22.3781175,88.4052416
11442,Joynagore,77,101.0,22.1771902,88.4258483
11443,Morshal,78,101.0,22.317288,88.0204103
11451,Krishnapur Chandanpur,1,103.0,22.9467168,88.3712796
11452,Iswarbaha,2,103.0,22.9379065,88.38341199999999
11453,Debanandapur,3,103.0,22.9362818,88.3700662
11454,Manushpur,4,103.0,22.9303755,88.37491969999999
11455,Kajidanga,5,103.0,26.8299741,93.2395419
11456,Naldanga,6,103.0,25.2126707,88.9563482
11457,Keota,7,103.0,22.930474,88.384625
11458,Balagarh,8,103.0,23.118857,88.4646107
11459,Bali,9,103.0,22.645734,88.34786
11460,Kapasdangga,10,103.0,23.9113389,88.2777465
11461,Narayanpur,11,103.0,22.6453065,88.46218909999999
11462,Kodaliya,12,103.0,22.9139844,88.37370639999999
11463,Kanagarh,13,103.0,23.4453054,87.4703029
11464,Akna,14,103.0,22.906353,88.3555025
11465,Benabharui,15,103.0,22.9122589,88.35064679999999
11466,Simla,16,103.0,22.7392188,88.3215014
11467,Dharmapur,17,103.0,23.1430189,87.45172749999999
11468,Kulihanda,18,103.0,22.898393,88.3779528
11469,Hooghly,19,103.0,22.896256,88.24611829999999
11470,Chinsurah,20,103.0,22.8858771,88.3919026
11471,Uttar Chandannagar,21,103.0,22.8846225,88.37825610000002
11472,Khamarpada,22,103.0,23.432256,88.55411459999999
11473,Char Kona,23,103.0,22.8823889,88.37825610000002
11474,Hoyera,101,103.0,23.0416767,88.3397196
11475,Madhupur,102,103.0,26.363461,89.3807678
11476,Talandu,103,103.0,23.0181876,88.356707
11477,Taragun,104,103.0,23.0209265,88.3498247
11478,Fatepur,105,103.0,22.2846143,88.232467
11479,Champarui,106,103.0,23.4964177,86.5627851
11480,Asfal,107,103.0,23.0389008,88.35914389999999
11481,Bagri,108,103.0,23.043628,88.384625
11482,Dahar Chaklai,109,103.0,23.0563623,88.39250899999999
11483,Gannegarh,110,103.0,23.4453054,87.4703029
11484,Raypur,111,103.0,23.631129,87.65687989999999
11485,Digsui,112,103.0,23.0256638,88.37491969999999
11486,Mamudpur,113,103.0,22.8894533,88.4525012
11487,Kabirhati,114,103.0,23.0115139,88.374313
11488,Rajarambati,115,103.0,22.7898983,88.18888609999999
11489,Naksa,116,103.0,22.7416532,88.5734421
11490,Bharatpur,117,103.0,23.8837878,88.0839695
11491,Hediapota,118,103.0,22.9993662,88.3512538
11492,Purushottampur,119,103.0,22.341001,87.78002269999999
11493,Kola,120,103.0,22.9898326,88.3652122
11494,Hansgharah,121,103.0,22.9973638,88.37370639999999
11495,Jaypur,122,103.0,23.0551658,87.44801149999999
11496,Dadpur,123,103.0,24.2199615,87.7787929
11497,Demra,124,103.0,23.007995,88.39432819999999
11498,Madhusudanpur,125,103.0,23.0103318,88.40463539999999
11499,Raghunathpur,126,103.0,23.5343795,86.6686635
11500,Refaitpur,129,103.0,22.2846143,88.232467
11501,Banpara,131,103.0,23.5279711,87.93470579999999
11502,Gaharpur,132,103.0,22.9947292,88.4076664
11503,Uttar Hazipur,133,103.0,-1.0,-1.0
11504,Benipur,134,103.0,22.7064285,88.2491605
11505,Raghabpur,135,103.0,23.5225933,86.60440729999999
11506,Tribeni Baikunthapur,136,103.0,22.9886276,88.3931154
11507,Shibpur,137,103.0,22.5723094,88.3117819
11508,Shankhanagar,138,103.0,22.9737143,88.3906897
11509,Basudebpur,139,103.0,21.8248993,87.62110609999999
11510,Amodghata,140,103.0,22.9885048,88.38098579999999
11511,Gajaghanta,141,103.0,22.9765938,88.38098579999999
11512,Minajpur,142,103.0,22.9802975,88.379166
11513,Alikhoja,143,103.0,22.9764949,88.3712796
