id,name,jl_number,block_id,latitude,longitude
5163,Parhati,122,26.0,23.2414008,88.0986241
5164,Madhupur,123,26.0,26.363461,89.3807678
5165,Tajpur,124,26.0,-1.0,-1.0
5166,Kasipur,125,26.0,-1.0,-1.0
5167,Nandiyara,178,26.0,23.3841308,86.33007049999999
5168,Tantibaksa,179,26.0,23.226617,88.1699952
5169,Sarra,180,26.0,-1.0,-1.0
5170,Khayerpur,181,26.0,23.2304433,88.179137
5171,Taralpur,182,26.0,23.2275509,88.186449
5172,Bansipur,183,26.0,25.3650494,88.8287014
5173,Barasat,184,26.0,22.7228159,88.480552
5174,Kalibele,196,26.0,23.2095461,88.17617320000001
5175,Shambhupur,1,27.0,-1.0,-1.0
5176,Chakshanjadi,2,27.0,23.1578888,87.96533350000001
5177,Jamdaha,3,27.0,23.1521236,87.9800273
5178,Haibatpur,4,27.0,23.1507754,87.9910445
5179,Chalbalpur,5,27.0,23.7405124,86.88067749999999
5180,Kanakpur,6,27.0,22.0793376,87.50248280000001
5181,Sadipur,7,27.0,23.1282478,87.9751299
5182,Krishnapur,8,27.0,22.6627899,88.2765304
5183,Dadpur,9,27.0,24.2199615,87.7787929
5184,Habaspur,10,27.0,24.3191573,88.3385053
5185,Chouberia,11,27.0,23.1153016,88.01062379999999
5186,Ballabhbati,12,27.0,22.8622443,87.7849414
5187,Mashagram,13,27.0,23.1335279,88.0399767
5188,Bishambharpur,14,27.0,-1.0,-1.0
5189,Ruppur,15,27.0,23.664483,87.60135679999999
5190,Nabagram,16,27.0,23.111247,88.04364439999999
5191,Basistapur,17,27.0,23.0514043,88.0191871
5192,Keliri,18,27.0,23.1275138,88.03508590000001
5193,Sanchra,19,27.0,23.756436,87.3152799
5194,Ajhapur,20,27.0,-1.0,-1.0
5195,Purba Sadhipur,21,27.0,22.5642816,88.1705982
5196,Salmula,22,27.0,22.5620628,88.4090279
5197,Dattapur,23,27.0,23.1099537,88.0595345
5198,Dhuluk,24,27.0,23.0904387,88.0460894
5199,Faimpur,25,27.0,-1.0,-1.0
5200,Parbatpur,26,27.0,23.0620818,88.0399767
5201,Ruda,27,27.0,23.0709222,88.0326403
5202,Hiranyagram,28,27.0,23.0812354,88.0240796
5203,Krishna Chandrapur,29,27.0,23.4602007,88.519061
5204,Selimabad,30,27.0,23.0797311,87.99975289999999
5205,Sarangpur,31,27.0,23.1047442,87.9996115
5206,Berugram,32,27.0,-1.0,-1.0
5207,Balarampur,33,27.0,23.0943913,86.22029619999999
5208,Kalera,34,27.0,23.0806188,87.9751299
5209,Rajarampur,35,27.0,24.3573495,88.1860087
5210,Sreekrishnapur,36,27.0,22.8977074,88.5384045
5211,Jyotsriram,37,27.0,26.7181545,88.42673830000001
5212,Jyotdakshin,38,27.0,-1.0,-1.0
5213,Sah Hossainpur,39,27.0,-1.0,-1.0
5214,Hargobindapur,40,27.0,-1.0,-1.0
5215,Kubajpur,41,27.0,23.4637195,88.24703099999999
5216,Sura,42,27.0,23.0272191,87.9898205
5217,Kalna,43,27.0,-1.0,-1.0
5218,Kanshra,44,27.0,-1.0,-1.0
5219,Khanpur,45,27.0,22.6729089,88.2598404
5220,Jyot Raghab,46,27.0,23.0733786,87.9910445
5221,Radhaballabbati,47,27.0,23.0674865,87.9959401
5222,Jyot Kristai,48,27.0,-1.0,-1.0
5223,Uttar Mohanpur,49,27.0,-1.0,-1.0
5224,Halara,50,27.0,23.0743002,88.005118
5225,Betragarh,51,27.0,23.0711866,88.0152481
5226,Sajipur,52,27.0,23.05874,88.01062379999999
5227,Harekrishnapur,53,27.0,-1.0,-1.0
5228,Basantapur,54,27.0,23.0514043,88.0191871
5229,Paratal,55,27.0,23.0549547,88.0353916
5230,Gopikantapur,56,27.0,-1.0,-1.0
5231,Jyot Subal,57,27.0,22.46279,88.307386
5232,Ramchandrapur,58,27.0,22.8911172,88.4706642
5233,Chakdighi,59,27.0,-1.0,-1.0
5234,Sukpur,60,27.0,-1.0,-1.0
5235,Jargram,61,27.0,-1.0,-1.0
5236,Satgharia,62,27.0,-1.0,-1.0
5237,Baratikra,63,27.0,22.9988895,87.9861483
5238,Dhapdhara,64,27.0,23.6586546,87.91999700000001
5239,Sonar Garia,65,27.0,23.0091076,87.970232
5240,Paikpara,66,27.0,-1.0,-1.0
5241,Muidipur,67,27.0,-1.0,-1.0
5242,Nandanpur,68,27.0,22.647108,87.8402405
5243,Ujirpur,69,27.0,24.2644676,87.9898205
5244,Reshalatpur,70,27.0,-1.0,-1.0
5245,Kora,71,27.0,22.97114,87.9696197
5246,Shiali,72,27.0,22.974885,87.9714565
5247,Amarpur,73,27.0,22.9838792,87.9763543
5248,Dakshin Mohanpur,74,27.0,-1.0,-1.0
5249,Daspur,75,27.0,22.6068031,87.7246498
5250,Antpara,76,27.0,22.9840033,87.9861483
5251,Ramkrishnapur,77,27.0,25.2757475,88.9713045
5252,Mirjapur,78,27.0,23.2817971,87.88197699999999
5253,Pranballavpur,79,27.0,-1.0,-1.0
5254,Madhabpur,80,27.0,-1.0,-1.0
5255,Dumo,81,27.0,22.9966692,88.0288197
5256,Bidyabatipur,82,27.0,-1.0,-1.0
5257,Gureghar,83,27.0,23.0066684,88.03217289999999
5258,Tilkuria,84,27.0,22.996959,88.0330998
5259,Mohisgaria,85,27.0,22.8136682,88.1840118
5260,Narayanpur,86,27.0,22.6453065,88.46218909999999
5261,Mathurapur,87,27.0,22.1202674,88.39432819999999
5262,Bishnubati,88,27.0,22.8634904,88.0076182
5263,Srimanpur,89,27.0,-1.0,-1.0
5264,Siptai,90,27.0,23.0264165,88.0448669
5265,Ilampur,91,27.0,26.2546438,88.19741479999999
5266,Bhairavpur,92,27.0,-1.0,-1.0
5267,Pirijpur,93,27.0,23.0380835,88.0253027
5268,Gohaldaha,94,27.0,23.0381744,88.0326403
5269,Bahadurpur,95,27.0,23.6924569,87.1447831
5270,Janakibati,96,27.0,23.0443095,88.0473119
5271,Khordda Palashi,97,27.0,-1.0,-1.0
5272,Bag Kalapahar,98,27.0,23.0531506,88.0399767
5273,Itla,99,27.0,23.3450029,88.4549234
5274,Sadarpur,100,27.0,25.373533,87.970232
5275,Nawpara,101,27.0,-1.0,-1.0
5276,Sahapur,102,27.0,-1.0,-1.0
5277,Sheetalpur,103,27.0,-1.0,-1.0
5278,Mahindar,104,27.0,25.2973096,88.5396131
5279,Dogachia,105,27.0,23.4351502,88.2534192
5280,Antai,106,27.0,-1.0,-1.0
5281,Panch Shimul,107,27.0,23.064151,88.08763359999999
5282,Dantanpur,108,27.0,-1.0,-1.0
5283,Keotara,109,27.0,23.0568401,88.0986241
5284,Siromani,110,27.0,-1.0,-1.0
5285,Abujhati,111,27.0,23.0644431,88.1120531
5286,Amrah,112,27.0,23.2097714,87.94940969999999
5287,Gopalpur,113,27.0,-1.0,-1.0
5288,Jaugram,114,27.0,23.096244,88.08139349999999
5289,Jajanpur,115,27.0,23.1115465,88.0680883
5290,Ilsara,116,27.0,23.117619,88.077862
5291,Mayna,117,27.0,-1.0,-1.0
5292,Kulingram,118,27.0,-1.0,-1.0
5293,Gangarambati,119,27.0,22.5498723,88.32503179999999
5294,Ajapur,120,27.0,23.1411355,88.0534236
5295,Chak Muzaffarpur,121,27.0,22.5403031,88.360547
5296,Dattapura,122,27.0,23.1099537,88.0595345
5297,Kamalpur,123,27.0,23.3009283,86.84650359999999
5298,Chakpurahit,1,28.0,-1.0,-1.0
5299,Babarakpur,2,28.0,-1.0,-1.0
5300,Matchkhanda,3,28.0,-1.0,-1.0
5301,Jamna,4,28.0,-1.0,-1.0
5302,Bandhgacha,5,28.0,23.1978692,88.41408969999999
5303,Jakta,6,28.0,23.1939847,87.88074999999999
5304,Shalgachha,7,28.0,-1.0,-1.0
5305,Chhotto kairapur,8,28.0,22.556964,88.49669899999999
5306,Jotshilam,9,28.0,23.1760607,87.8758417
5307,Jotsadi,10,28.0,23.1685042,87.8672509
5308,Belsar,11,28.0,23.1802106,87.85252
5309,Samaspur,12,28.0,25.6969308,88.2631517
5310,Gopalpur,13,28.0,23.4976267,87.3959564
5311,Narugram,14,28.0,23.1473032,87.8402405
5312,Sipta,15,28.0,-1.0,-1.0
5313,Kukura,16,28.0,23.1272346,87.8147499
5314,Jamui,17,28.0,23.1208968,87.8138283
5315,Fakirpur,18,28.0,23.2290333,87.83164289999999
5316,Khemta,19,28.0,23.114528,87.8377842
5317,Purshuna,20,28.0,-1.0,-1.0
5318,Ahlladipur,21,28.0,23.830864,87.6913936
5319,Nandal,22,28.0,23.132654,87.8574308
5320,Bhimpur,23,28.0,23.431471,88.632578
5321,Basudebpur,24,28.0,21.8248993,87.62110609999999
5322,Jotram,25,28.0,-1.0,-1.0
5323,Sankarpur,26,28.0,-1.0,-1.0
5324,Shripur,27,28.0,-1.0,-1.0
5325,Shyamdasbati,28,28.0,-1.0,-1.0
5326,Golgram,29,28.0,-1.0,-1.0
5327,Bantir,30,28.0,-1.0,-1.0
5328,Shibpur,31,28.0,22.5723094,88.3117819
5329,Bamuniya,32,28.0,23.1882937,87.9003778
5330,Hijalna,33,28.0,23.1839427,87.9089623
5331,Banagram,34,28.0,23.276069,88.0735863
5332,Pirijpur,35,28.0,23.0380835,88.0253027
5333,Haripur,36,28.0,23.6773318,87.1934619
5334,Natu,37,28.0,-1.0,-1.0
5335,Uttar  Mohanpur,38,28.0,-1.0,-1.0
5336,Dhamas,39,28.0,23.1800632,88.198633
5337,Teyandul,40,28.0,23.1368167,87.93469329999999
5338,Sukur,41,28.0,23.2723673,87.95675990000001
5339,Ramanandapur,42,28.0,22.1652078,88.2716659
5340,Balla,43,28.0,-1.0,-1.0
5341,Sekpur,44,28.0,24.0183406,87.70617709999999
5342,Baliyarpur,45,28.0,-1.0,-1.0
5343,Kuliya,46,28.0,22.0943466,87.3668048
5344,Golgram Nurpur,47,28.0,23.1314792,87.88074999999999
5345,Shibrampur,48,28.0,-1.0,-1.0
5346,Debibarpur,49,28.0,-1.0,-1.0
5347,Baharampur,50,28.0,-1.0,-1.0
5348,Burar,51,28.0,23.1042268,87.8463807
5349,Gopinathpur,52,28.0,22.8076683,88.0534236
5350,Ramkrishnapur,53,28.0,25.2757475,88.9713045
5351,Chandipur,54,28.0,22.1022227,87.8574308
5352,Sehara,55,28.0,23.1021491,87.803382
5353,Konakrishnapur,56,28.0,23.090446,87.818129
5354,Bora,57,28.0,22.8986465,87.8340995
5355,Ujirhati,58,28.0,23.0769665,87.81198499999999
5356,Mogalmari,59,28.0,23.0842213,87.79846529999999
5357,Bajitpur,60,28.0,22.7081418,88.8527026
5358,Benduya,61,28.0,-1.0,-1.0
5359,Bujrukdihi,62,28.0,23.0602712,87.7886302
5360,Udgara,67,28.0,23.0667672,87.8279577
5361,Paschimpara,68,28.0,22.8716445,87.9310291
5362,Ausora,69,28.0,22.3398319,87.3064117
5363,Math Nurpur,70,28.0,-1.0,-1.0
5364,Palason,71,28.0,23.0642237,87.8598861
5365,Shyamsundar,72,28.0,-1.0,-1.0
5366,Mirjapur,73,28.0,-1.0,-1.0
5367,Muktipur,74,28.0,-1.0,-1.0
5368,Khalina,75,28.0,21.8884679,87.4876333
5369,Chakkeyampur,76,28.0,-1.0,-1.0
5370,Rasulpur,77,28.0,23.1840099,88.0301946
5371,Madanagar,78,28.0,23.1094318,87.9016043
5372,Jamaipota,79,28.0,23.1198988,87.9052834
5373,Meral,80,28.0,23.1155791,87.9163191
5374,Jagatpur,81,28.0,-1.0,-1.0
5376,Dakhinkul,82,28.0,22.7278755,87.8672509
5377,Borr,83,28.0,-1.0,-1.0
5378,Balagarh,84,28.0,23.118857,88.4646107
5379,Deriapur,85,28.0,23.1162782,87.970232
5380,Astikpur,86,28.0,-1.0,-1.0
5381,Anguna,87,28.0,-1.0,-1.0
5382,Mugura,88,28.0,23.1039286,87.9359313
5383,Belur,89,28.0,23.0905172,87.93470579999999
5384,Sanktia,90,28.0,23.0817139,87.944509
5385,Gunar,91,28.0,-1.0,-1.0
5386,Uchitpur,92,28.0,22.1771995,87.6753726
5387,Hakrishnapur,93,28.0,-1.0,-1.0
5388,Pipila,94,28.0,-1.0,-1.0
5389,Ibidpur,95,28.0,23.075441,87.91999700000001
5390,Bokra,96,28.0,23.0813626,87.9175451
5391,Narayanpur,97,28.0,22.6453065,88.46218909999999
5392,Bidhyanidhi,98,28.0,-1.0,-1.0
5393,Sahajpur,99,28.0,23.294358,88.25192129999999
5394,Rasuikhanda,100,28.0,23.0989646,87.8979248
5395,Alalpur,101,28.0,23.0928809,87.8881115
5396,Baira,102,28.0,23.0556258,88.2522024
5398,Raina,104,28.0,23.0735807,87.8917917
5399,Birampur,105,28.0,-1.0,-1.0
5400,Maheshbati,106,28.0,23.0737754,87.9065098
5401,Joterajaram,107,28.0,-1.0,-1.0
5402,Rainagar,118,28.0,-1.0,-1.0
5403,Bisheswarbati,119,28.0,-1.0,-1.0
5404,Netrakhanda,120,28.0,23.0497007,87.8868846
5405,Rambati,121,28.0,23.055458,87.8721602
5406,Bansa,122,28.0,23.3733932,85.9247051
5407,Bhagabatipur,123,28.0,22.6916409,88.191323
5408,Dharan,124,28.0,-1.0,-1.0
5409,Ramchandrapur,63,29.0,22.8911172,88.4706642
5410,Chak Chandan,64,29.0,-1.0,-1.0
5411,Shrirampur,65,29.0,-1.0,-1.0
5412,Baithari,66,29.0,23.0592412,87.821815
5413,Bijipur,8,29.0,-1.0,-1.0
5414,Deno,11,29.0,23.0516579,87.9224488
5415,Adampur,12,29.0,-1.0,-1.0
5416,Dhamnari,13,29.0,23.0430138,87.944509
5417,Pipaldaha,14,29.0,26.0241869,89.4753992
5418,Pasra,15,29.0,-1.0,-1.0
5419,Neor,16,29.0,23.0441353,87.9163191
5420,Chak  Kaiti,25,29.0,23.0299069,87.8537478
5421,Gobindapur,26,29.0,-1.0,-1.0
5422,Masjidpur,27,29.0,-1.0,-1.0
5423,Nasipur,28,29.0,24.3195752,88.37734619999999
5424,Katnabil,29,29.0,23.0233842,87.81198499999999
5425,Mirpur,30,29.0,22.7093319,88.3117819
5426,Uchalan,31,29.0,23.0303663,87.7787929
5427,Nandanpur,32,29.0,22.647108,87.8402405
5428,Agarpara,33,29.0,-1.0,-1.0
5429,Makarkola,34,29.0,23.0045262,87.7406534
5430,Eklakshmi,35,29.0,22.9882753,87.7492683
5431,Narattambati,36,29.0,-1.0,-1.0
5432,Babla,37,29.0,22.0190807,87.4579201
5433,Moniary,38,29.0,22.9653038,87.7610703
5434,Sankonarayanpur,39,29.0,22.9886898,87.7787929
5435,Rampur,40,29.0,25.3470758,88.632578
5436,Kalui,41,29.0,23.403283,88.07297539999999
5437,Keunta,42,29.0,23.0023082,87.7947774
5438,Mandarpur,43,29.0,21.758167,87.6420804
5439,Bulchandrapur,44,29.0,22.9783217,87.7824821
5440,Chuyadanga,45,29.0,-1.0,-1.0
5441,Hatpushkarini,46,29.0,22.9756172,87.8021529
5442,Beldanga,1,30.0,-1.0,-1.0
5443,Metedanga,2,30.0,-1.0,-1.0
5444,Nikunjapur,3,30.0,23.205531,87.18964489999999
5445,Lodna,4,30.0,23.1747953,87.13480799999999
5446,Banamalipur,5,30.0,22.7616738,88.1949782
5447,Bichkhara,6,30.0,23.2358659,87.684
5448,Nabagram,7,30.0,23.111247,88.04364439999999
5449,Keleti,8,30.0,23.233142,87.7012498
5450,Kumirkola,9,30.0,23.2436113,87.70494529999999
5451,Rupasa,10,30.0,-1.0,-1.0
5452,Dharmapur,11,30.0,-1.0,-1.0
5453,Gharkura,12,30.0,23.2335339,87.7283434
5454,Naricha,13,30.0,23.2380862,87.7344988
5455,Maladharpur,14,30.0,23.2269881,87.7388071
5456,Khejurhati,15,30.0,23.2186894,87.73080569999999
5457,Aradanga,16,30.0,23.2200179,87.7197245
5458,Hamirpur,17,30.0,21.7282717,87.5321673
5459,Khandghosh,18,30.0,23.2136368,87.6901614
5460,Sarifapur,19,30.0,25.9402263,87.8464254
5461,Kapshit,20,30.0,-1.0,-1.0
5462,Jot-Neoyaji,21,30.0,-1.0,-1.0
5463,Shyamadanga,22,30.0,-1.0,-1.0
5464,Barisiali,23,30.0,23.1964593,87.6690234
5465,Baman-Ari,24,30.0,23.1724724,87.67352369999999
5466,Dubrajhat,25,30.0,23.1658756,87.68030279999999
5467,Berugram,26,30.0,23.1045584,87.9849242
5468,Bayada,27,30.0,-1.0,-1.0
5469,Kalna,28,30.0,23.2248593,88.3482188
5470,Sultanpur,29,30.0,-1.0,-1.0
5471,Daiyar,30,30.0,23.1379426,87.70371349999999
5472,Amral,31,30.0,-1.0,-1.0
5473,Sadhanpur,32,30.0,-1.0,-1.0
5474,Punshur,33,30.0,23.1233452,87.7234185
5475,Shibrambati,34,30.0,22.7901986,88.215685
5476,Boyai,35,30.0,-1.0,-1.0
5477,Narayanpurchak,36,30.0,23.1444262,87.7406534
5478,Tarul,37,30.0,23.141555,87.7480377
5479,Narayanpur,38,30.0,22.6453065,88.46218909999999
5480,Kule,39,30.0,-1.0,-1.0
5481,Ukhrid,40,30.0,23.1694599,87.7221872
5482,Khantikar,41,30.0,23.1828704,87.7234185
5483,Karimpur,42,30.0,-1.0,-1.0
5484,Munsabpur,43,30.0,23.1947394,87.72095589999999
5485,Jot-Dharmadas,44,30.0,22.517355,88.3432076
5486,Owyari,45,30.0,-1.0,-1.0
5487,Gayespur,46,30.0,23.2815421,88.3603576
5488,Enayetnagar,47,30.0,22.3694722,88.2874736
5489,Ulkunda,48,30.0,23.8921059,87.8144427
5490,Teluya,49,30.0,22.8842544,87.8709329
5491,Shikarpur,50,30.0,23.1864083,87.7628028
5492,Krishnanagar,51,30.0,23.4008744,88.5013962
5493,Alipur,52,30.0,-1.0,-1.0
5494,Maur,53,30.0,23.209325,87.7523447
5495,Nischintapur,54,30.0,-1.0,-1.0
5496,Chandipur,55,30.0,-1.0,-1.0
5497,Napara,56,30.0,23.220941,86.6453646
5498,Mashila,57,30.0,-1.0,-1.0
5499,Sasanga,58,30.0,23.3024699,87.7628028
5500,Oyaniya,59,30.0,-1.0,-1.0
5501,Palashdangga,60,30.0,23.3993469,87.38851509999999
5502,Chaksultan,61,30.0,-1.0,-1.0
5503,Paduya,62,30.0,23.2135052,87.7849414
5504,Salun,63,30.0,23.2209971,87.7886302
5505,Atkulla,64,30.0,23.3159338,88.5275249
5506,Gaytanpur,65,30.0,-1.0,-1.0
5507,Tildangga,66,30.0,24.7898225,87.8758417
5508,Raipur,67,30.0,23.631129,87.65687989999999
5509,Keshabpur,68,30.0,22.8861165,87.8991514
5510,Khudkuri,69,30.0,23.1958403,87.7908951
5511,Shankari,70,30.0,23.1739901,87.83287120000001
5512,Ayama Kheger,71,30.0,-1.0,-1.0
5513,Kulachaura,72,30.0,-1.0,-1.0
5514,Huriya,73,30.0,23.1848043,87.8076837
5515,Kamalpur,74,30.0,23.3009283,86.84650359999999
5516,Keudia,75,30.0,23.1812114,87.8169003
5517,Jubila,76,30.0,-1.0,-1.0
5518,Chak Baduliya,77,30.0,-1.0,-1.0
5519,Sagrai,78,30.0,23.1514479,87.8169003
5520,Baduliya,79,30.0,23.1476808,87.8062642
5521,Puniya,80,30.0,-1.0,-1.0
5522,Taraposh,81,30.0,-1.0,-1.0
5523,Aladipur,82,30.0,-1.0,-1.0
5524,Krishnapur Kukra,83,30.0,-1.0,-1.0
5525,Chagram,84,30.0,23.1581166,87.7615726
5526,Saranga,85,30.0,23.1416946,87.7578817
5527,Guir,86,30.0,-1.0,-1.0
5528,Gopalpur,87,30.0,-1.0,-1.0
5529,Angram,88,30.0,-1.0,-1.0
5530,Chintamanipur,89,30.0,23.1330081,87.77510339999999
5531,Puriha,90,30.0,23.1331459,87.7849414
5532,Shuniya,91,30.0,22.8562487,87.6939373
5533,Jarul,92,30.0,23.1273985,87.7996945
5534,Amiliya,93,30.0,22.481789,88.3852029
5535,Kantapukur,94,30.0,-1.0,-1.0
5536,Kamdebpur,95,30.0,-1.0,-1.0
5537,Kayar,96,30.0,-1.0,-1.0
5538,Gopinathpur,97,30.0,22.8076683,88.0534236
5539,Amba,98,30.0,-1.0,-1.0
5540,Peetambarpur,99,30.0,23.1002323,87.7726436
5541,Balabati,100,30.0,23.0950147,87.7720286
5542,Arin,101,30.0,-1.0,-1.0
5543,Bara Gopinathpur,102,30.0,23.0900378,87.7886302
5544,Sankarpur,103,30.0,21.6491352,87.5698638
5545,Torkona,104,30.0,23.0896933,87.764033
5546,Induti,105,30.0,23.0660185,87.7738735
5547,Muidhara,106,30.0,23.0436069,87.7677235
5548,Gopalbera,107,30.0,23.0479508,87.759112
5549,Doargan,108,30.0,23.0373409,87.74557639999999
5550,Amra,109,30.0,23.4639179,86.1255609
5551,Rautara,110,30.0,22.8264226,86.6636269
5552,Kendur,111,30.0,23.0164336,87.7406534
5553,Basatpur,1,31.0,23.2540014,88.03386309999999
5554,Dangasara,2,31.0,24.1863087,88.4185765
5555,Jaladgram,3,31.0,23.4991153,87.7824821
5556,Berancha (Berua),4,31.0,-1.0,-1.0
5557,Poyalkura,5,31.0,-1.0,-1.0
5558,Kanpur,6,31.0,-1.0,-1.0
5559,Daura,7,31.0,23.4828406,87.7886302
5560,Ramchandrapur,8,31.0,22.8911172,88.4706642
5561,Banagram,9,31.0,23.276069,88.0735863
5562,Nuta,10,31.0,-1.0,-1.0
5563,Orgram,11,31.0,-1.0,-1.0
5564,Salkuni,12,31.0,23.4465614,87.80030909999999
5565,Silakot,13,31.0,23.4298593,87.7834868
5566,Mandarbati,14,31.0,23.4226741,87.7941627
5567,Sonchalida,15,31.0,23.4251892,87.8144427
5568,Bigra,16,31.0,-1.0,-1.0
5569,Gramdihi,17,31.0,23.4129442,87.7898597
5570,Gholda,18,31.0,22.1149644,87.8070692
5571,Mohanpur,19,31.0,21.8398171,87.4232306
5572,Ambana,20,31.0,-1.0,-1.0
5573,Banpas,21,31.0,23.3849714,87.81075609999999
5574,Haribati,22,31.0,23.9830343,87.9420584
5575,Chandai,23,31.0,23.3866994,87.3438429
5576,Dhandalsa,24,31.0,23.3998824,87.8132139
5577,Narayanpur,25,31.0,22.6453065,88.46218909999999
5578,Ratanpur,26,31.0,22.7985332,88.44402250000002
5579,Bamunara,27,31.0,23.5000611,87.3637025
5580,Kumarun,28,31.0,23.4233232,87.8408546
5581,Nrisinhapur,29,31.0,23.442011,87.8476086
