id,name,jl_number,block_id,latitude,longitude
44768,Kashiyara,246,359.0,22.5240441,87.88074999999999
44769,Dharmmasagar,138,358.0,22.5274455,87.69385779999999
44770,Ramchandrapur,139,358.0,22.8911172,88.4706642
44771,Chak Prasad,140,358.0,22.5126943,87.70371349999999
44772,Jyotisab,141,358.0,22.5096111,87.696322
44773,Paikanbalia,142,358.0,22.5037944,87.70617709999999
44774,Chak Sundar,143,358.0,22.5032325,87.7191088
44775,Behari Chak,144,358.0,22.1514212,87.6957059
44776,Dharmma,145,358.0,23.7399055,86.90605710000001
44777,Chak Bualia,146,358.0,22.4921589,87.725881
44778,Sahapur,147,358.0,22.5171539,88.17060470000001
44779,Tiorberya,148,358.0,22.4923656,87.7406534
44780,Arkhana Uttar,149,358.0,22.4900888,87.73757619999999
44781,Uttar Gobindanagar,164,358.0,22.5311183,87.743115
44782,Panchberya,165,358.0,22.5341652,87.7480377
44783,Jalalpur,166,358.0,24.8936308,88.0700482
44784,Jot Gobardhan (P),167,358.0,22.5394371,87.7523447
44785,Jot Gauranga,170,358.0,22.5483548,87.75111419999999
44786,Kaliakundu,180,358.0,22.5550473,87.7504989
44787,Karuna Chak,181,358.0,22.5587787,87.75111419999999
44788,Shridharpur,182,358.0,23.3103669,87.6913936
44789,Harekrishnapur,183,358.0,22.5780307,87.7474017
44790,Baneshwarpur,184,358.0,22.3096267,88.2631517
44791,Mahabatpur,185,358.0,22.5870716,87.75111419999999
44792,Nabinsimla,186,358.0,22.5819197,87.75542089999999
44793,Sagarpur,192,358.0,22.5953728,87.759112
44794,Majlishpur,193,358.0,25.9808118,87.87645529999999
44795,Radha Krishnapur,194,358.0,22.280713,87.5235113
44796,Bharatpur,195,358.0,23.8837878,88.0839695
44797,Gopinathpur,200,358.0,22.8076683,88.0534236
44798,Gadighat,201,358.0,-1.0,-1.0
44799,Ranapur,202,358.0,25.4897888,88.14255849999999
44800,Kotalpur,203,358.0,23.0127947,87.5939487
44801,Garurna,80,359.0,22.5179381,87.759112
44802,Rampur,81,359.0,25.3470758,88.632578
44803,Lakshman Chak,82,359.0,22.5075989,87.76526319999999
44804,Shyam Chak,83,359.0,22.3533422,87.6001222
44805,Khash Chak,84,359.0,22.4956513,87.7628028
44806,Jagannathpur,85,359.0,22.7462731,88.4467528
44807,Sonamui,86,359.0,22.5103386,87.7480377
44808,Khukur Daha,150,359.0,22.4835673,87.7504989
44809,Sharipur,151,359.0,21.6369142,87.4987709
44810,Lakshya Kundu,152,359.0,22.4824009,87.7738735
44811,Radha Ballabh Chak,153,359.0,22.4957531,87.7701836
44812,Kucha Mari,154,359.0,22.4958545,87.7775631
44813,Nabin Manua,155,359.0,22.5077682,87.7775631
44814,Palashpai,156,359.0,22.5183441,87.7886302
44815,Jayram Chak,157,359.0,22.5274468,87.8009237
44816,Panch Gechhia Part- I,158,359.0,22.5378878,87.8021529
44817,Jot Keshab,159,359.0,22.53173,87.7874006
44818,Ajurya,160,359.0,22.5286168,87.7775631
44819,Guchhati,161,359.0,22.5420362,87.7787929
44820,Singhachak,162,359.0,22.6248561,87.6587306
44821,Chak Sultan,163,359.0,22.5298515,87.759112
44822,Jot Gobardhan (P),167,359.0,22.5394371,87.7523447
44823,Jot Bhagaban,168,359.0,22.5403267,87.7628028
44824,Chak Kishor,169,359.0,22.5439728,87.7572665
44825,Salya,171,359.0,22.5492615,87.7628028
44826,Sona Khali,172,359.0,22.2124803,88.7133039
44827,Jajpur,173,359.0,22.5525109,87.7824821
44828,Kelegoda,174,359.0,22.5481948,87.793548
44829,Juakhali,175,359.0,22.5586357,87.7947774
44830,Rana,176,359.0,22.559906,87.7787929
44831,Sahachak,177,359.0,22.565727,87.7689535
44832,Mahakal Pota,178,359.0,22.5588983,87.7597272
44833,Kismatsayla,179,359.0,22.555184,87.76034229999999
44834,Bhuta,187,359.0,22.5761678,87.7701836
44835,Ghanashyambati,188,359.0,22.5160624,87.8402405
44836,Bishnupur,189,359.0,23.0678795,87.3165222
44837,Ramkrishnapur,190,359.0,25.2757475,88.9713045
44838,Jotmaniram,191,359.0,24.9554228,88.3032755
44839,Isabpur,196,359.0,23.3307142,87.46658839999999
44840,Ramnagar,197,359.0,21.6786436,87.5631613
44841,Dubrajpur,198,359.0,23.7946344,87.3761105
44842,Gopalpur,199,359.0,23.4976267,87.3959564
44843,Kala Gechhya,204,359.0,22.6327186,87.7677235
44844,Khanjapur,205,359.0,22.6305206,87.77573
44845,Kamalpur,206,359.0,23.3009283,86.84650359999999
44846,Sriramnagar,207,359.0,22.6200532,87.7671084
44847,Kaigerya,208,359.0,22.617964,87.7775631
44848,Hajraberya,209,359.0,22.6119059,87.7701836
44849,Khudi Chak,210,359.0,22.6150198,87.78002269999999
44850,Bhagabatipur,211,359.0,22.6916409,88.191323
44851,Jot Kanusamgar,212,359.0,22.6258299,87.8082982
44852,Ranichak,213,359.0,22.6154564,87.81198499999999
44853,Dari Ajodhya,214,359.0,22.6020045,87.8082982
44854,Udaychak,215,359.0,22.5839342,87.793548
44855,Chanipat,216,359.0,22.5677045,87.8046111
44856,Bhuyanra,217,359.0,22.5739601,87.8267292
44857,Kaijuri,218,359.0,22.769571,88.9042582
44858,Benai,219,359.0,22.5726849,87.84269669999999
44859,Arit,220,359.0,22.5698201,87.83506899999999
44860,Naihati,221,359.0,22.8928724,88.42203239999999
44861,Uttar Bar,222,359.0,22.5595901,87.83348000000001
44862,Mahishghata,223,359.0,22.5474179,87.8463807
44863,Dakshin Bar,224,359.0,22.5487266,87.83287120000001
44864,Alipur,225,359.0,26.4918891,89.52710259999999
44865,Manikdipa,226,359.0,22.5559577,87.8169003
44866,Faridpur,227,359.0,22.5618146,87.80952719999999
44867,Adampur,228,359.0,23.6903397,88.1949782
44868,Panch Gechhia Part-II,229,359.0,22.5492315,87.81505709999999
44869,Nischintapur,230,359.0,21.9902315,88.2152393
44870,Gauri Chak,231,359.0,22.5232947,87.8242722
44871,Jayrampur,232,359.0,22.5930997,88.16938569999999
44872,Satpota,233,359.0,22.5187444,87.818129
44873,Bhagaban Chak,234,359.0,22.5201174,87.80952719999999
44874,Sitapur,235,359.0,22.5064305,87.7886302
44875,Kashinathpur,236,359.0,22.4946026,87.7870933
44876,Gomakpota,237,359.0,22.5006743,87.803382
44877,Narayan Chak,238,359.0,21.958579,87.3984365
44878,Dangabhanga,239,359.0,22.5023794,87.8193577
44879,Jot Ghanashyam,240,359.0,22.5160624,87.8402405
44880,Kultikri,241,359.0,22.1809835,87.1597417
44881,Maguria,242,359.0,22.5192043,87.85252
44882,Chak Dogachhia,243,359.0,22.5156355,87.86418239999999
44883,Chak Madaria,244,359.0,22.5267967,87.8635686
44884,Dudhkonara,245,359.0,-1.0,-1.0
44885,Sribara,247,359.0,22.5135711,87.8770689
44886,Nonanarayan Chak,248,359.0,22.5017751,87.8298003
44887,PETURA,1,306.0,-1.0,-1.0
44889,SASAN,66,306.0,22.6642885,88.58310259999999
44890,RAMNAGAR,97,306.0,21.6786436,87.5631613
44891,Akhina,175,29.0,23.0019383,87.8770689
44892,Alampur,183,29.0,22.5831787,88.21446720000002
44893,Arui,182,29.0,23.0318391,87.8868846
44894,Atapur,207,29.0,22.3033777,88.9198322
44895,Baidyapur,196,29.0,23.1597449,88.24490139999999
44896,Bajekowarpur,154,29.0,22.971772,87.8476086
44897,Balar,149,29.0,22.3643535,88.09496089999999
44898,Bandiara,158,29.0,22.9122673,87.1809251
44899,Barabinan,195,29.0,-1.0,-1.0
44900,Barati,198,29.0,22.4203778,87.65256389999999
44901,Barpur,188,29.0,23.020255,87.9114147
44902,Bataspur,203,29.0,23.8843729,87.6913936
44903,Bhanjapur,178,29.0,23.0195372,87.8574308
44904,Bhorkunda,150,29.0,22.5236256,88.8814857
44905,Binodpur,170,29.0,21.9070102,88.5347783
44906,Birpur,189,29.0,23.6158633,88.46218909999999
44907,Borojpota,165,29.0,23.0072734,87.8294066
44908,Brahmandanga,162,29.0,23.0174979,87.8169003
44909,Chabukpur,192,29.0,23.0264653,87.9310291
44910,Chak Basantabati,181,29.0,23.0338837,87.87277379999999
44911,Chak Fakirpur,153,29.0,22.9671233,87.8340995
44912,Chak Mostafa,157,29.0,23.6568119,87.2393903
44913,Chak Narasingerpur,204,29.0,24.2135407,88.6818268
44914,Chakghura,161,29.0,22.8858771,88.3919026
44915,Chhata Dighi,176,29.0,22.9885931,87.8572603
44916,Chhoto Fakirpur,171,29.0,-1.0,-1.0
44917,Chhotobainan,167,29.0,22.995655,87.85252
44918,Dakhin Gopalpur,177,29.0,25.3118222,88.36885269999999
44919,Dakhin mohanpur,169,29.0,22.9736291,87.9898205
44920,Daminya,200,29.0,22.9606476,87.9065098
44921,Darbespur,151,29.0,22.821573,88.000089
44922,Dighura,190,29.0,23.0224636,87.9095754
44923,Durgabati,163,29.0,23.019907,87.8298003
44924,Gotan,202,29.0,22.9787674,87.92612629999999
44925,Guagari,156,29.0,-1.0,-1.0
44926,Jatraghab,180,29.0,-1.0,-1.0
44927,Jossapur,197,29.0,-1.0,-1.0
44928,Kaity,164,29.0,23.0148561,87.8414686
44929,Kamargoria,193,29.0,23.1383967,88.6646783
44930,Kamarhati,174,29.0,22.6846668,88.3706491
44931,Kanaichatra,148,29.0,22.9667875,87.80952719999999
44932,Kowarpur,186,29.0,23.6237682,87.9812516
44933,Kurchigaria,166,29.0,22.8220023,87.6766052
44934,Kutsimul,208,29.0,-1.0,-1.0
44935,Lohai,185,29.0,23.008088,87.8917917
44936,Madhabdihi,184,29.0,23.0182956,87.8758417
44937,Momrejpur,168,29.0,22.9856163,87.854973
44938,Narasingerpur,206,29.0,24.2587045,88.1205967
44939,Nijampur,199,29.0,26.0166216,87.9009911
44940,Nilut,191,29.0,23.0367731,87.9224488
44941,Pahalanpur,172,29.0,22.9601273,87.8672509
44942,Painta,159,29.0,22.9785263,87.797236
44943,Pasanda,187,29.0,23.022631,87.9023516
44944,Rupsara,173,29.0,22.9677503,87.88074999999999
44945,Sandhipur,160,29.0,22.8537724,87.51237970000001
44946,Sharpur,155,29.0,22.9817742,88.71474289999999
44947,Singerpur,205,29.0,22.3475576,87.51237970000001
44948,Subaldaha,194,29.0,23.0207017,87.9457342
44949,Sundarpur,152,29.0,23.8730463,87.9420584
44950,Tailara,201,29.0,22.9609176,87.91438959999999
44955,RAMBATI,206,290.0,23.055458,87.8721602
44956,TELINIPARA,110,291.0,22.8353729,88.36099349999999
44958,PANPUR,205,290.0,22.9978753,88.58310259999999
44959,Gopdal,36,34.0,23.2563281,87.609381
44960,Gohogram,37,34.0,23.3588962,87.65318049999999
44961,Garamba,78,34.0,-1.0,-1.0
44962,Bakta,77,34.0,23.2598785,87.6476308
44963,Mithapur,80,34.0,23.1101377,88.6518699
44964,Sonda,81,34.0,23.4141299,88.52510679999999
44965,Sikarpur,82,34.0,23.0267171,88.4815582
44966,Dumur,86,34.0,23.2567689,87.68892919999999
44967,Taharpur,88,34.0,23.2097749,88.1937598
44968,Dakhin Bhasapur,79,34.0,23.2443201,87.65194729999999
44969,Mallickpur,76,34.0,22.7949486,88.91264489999999
44970,Adra,43,34.0,23.4958949,86.6762176
44971,Irkona,68,34.0,23.3201871,87.66087440000001
44972,Kaitara,41,34.0,23.2842523,87.63591249999999
44973,Patrahati,42,34.0,22.5213613,86.8477581
44974,Khanhati,74,34.0,23.285943,87.64948079999999
44975,Mohora,75,34.0,23.2860897,87.6593461
44976,Galsi,64,34.0,23.3385435,87.6852323
44977,Dayalpur,65,34.0,22.3468719,87.5655396
44978,Sarul,101,34.0,23.322485,87.70617709999999
44979,Darbarpur,70,34.0,23.3221604,87.684
44980,Kurkuba,62,34.0,23.368297,87.6852323
44981,Askoran,56,34.0,-1.0,-1.0
44982,Bahirghanna,61,34.0,23.3667868,87.686753
44983,Brindabanpur,59,34.0,22.108309,87.8672509
44984,Srirampur,60,34.0,22.748331,88.3385053
44985,Joykrishnapur,107,34.0,24.1847384,87.8082982
44986,Pilgram,106,34.0,23.3494788,87.72095589999999
44987,Taranagar,108,34.0,23.3616998,87.743115
44988,Ura,102,34.0,23.315314,87.7246498
44989,Chotomuria,105,34.0,23.7060688,87.0774107
44990,Sankrai,110,34.0,22.5445343,88.22177330000001
44991,Hitta,112,34.0,23.3456335,87.764033
44992,Kishorkona,113,34.0,23.0588703,87.6901614
44993,Mouri,109,34.0,22.5860021,88.2367342
44994,Satinandi,114,34.0,23.3250482,87.7812524
44995,Kurmuna,115,34.0,23.2925569,87.79846529999999
44996,Chandanpur,116,34.0,22.8761508,88.179137
44997,Belgram,117,34.0,23.4603399,87.9959401
44998,Sanko,119,34.0,23.309646,87.7443457
44999,Sasanga,118,34.0,23.3024699,87.7628028
45000,Chakmamuria,103,34.0,-1.0,-1.0
45001,Bhuri,93,34.0,23.734711,87.17967929999999
45002,Dalimgoria,94,34.0,23.303499,87.7155307
45003,Ghoshkamalpur,121,34.0,23.2677031,87.7246498
45004,Konerpur,126,34.0,22.6188014,87.627276
45005,Merual,124,34.0,23.2621746,87.75419040000001
45006,Jujuti,123,34.0,23.2559415,87.7344988
45007,Ketna,122,34.0,23.2679154,87.73942249999999
45008,Shyamsundarpur,125,34.0,22.7298885,88.1498766
45009,Mohanpur,120,34.0,21.8398171,87.4232306
45010,Omarpur,90,34.0,23.2689236,87.70617709999999
45011,Mosjidpur,84,34.0,21.7553152,87.81505709999999
45012,Porsura,96,34.0,22.8356675,87.9622352
45013,Itaru,92,34.0,23.2793207,87.70494529999999
45014,Belan,73,34.0,23.2966686,87.670442
45015,Sridharpur,98,34.0,23.3103669,87.6913936
45016,Kalna,95,34.0,23.2248593,88.3482188
45017,Balna,99,34.0,23.3075354,87.7012498
45018,Gomai,71,34.0,23.7678197,87.8562032
45019,Tentulmuri,72,34.0,23.2929946,87.67352369999999
45020,Santa,97,34.0,22.9163363,87.7147986
45021,Chakalam,85,34.0,23.2746594,87.6913936
45022,Nabagram,91,34.0,23.111247,88.04364439999999
45023,Dalpur,100,34.0,23.3163901,87.696322
45024,Bahadurpur,123,7.0,23.6924569,87.1447831
45025,Baharakhulya,111,7.0,23.3729073,87.254561
45026,Balarampur,140,7.0,23.0943913,86.22029619999999
45027,Beliatore,130,7.0,23.3206178,87.2207739
45028,Belinarayanpur,104,7.0,23.6283832,87.9291093
45029,Cholla,131,7.0,25.6331968,88.12905959999999
45030,Dadhimukha,106,7.0,23.198593,87.0536829
45031,Dangarpara,121,7.0,22.3703097,87.3047196
45032,Dhabani,128,7.0,23.589362,87.3686661
45033,Gangadharpur,112,7.0,22.7559892,88.2193381
45034,Godardihi,141,7.0,23.3079935,87.26432
45035,Gopbandhi,107,7.0,22.58142,88.3554302
45036,Harekrishnapur,105,7.0,22.5780307,87.7474017
45037,Kalberia,132,7.0,23.3267864,87.23321980000001
45038,Kalla,147,7.0,23.7034445,86.9953578
45039,Lakshminarayanpur,110,7.0,21.9776321,88.28625780000002
45040,Metanarayanpur,90,7.0,22.6400704,88.4727183
45041,Namaghansara,133,7.0,23.3270045,87.2456624
45042,Oltora,125,7.0,23.3262087,87.2050308
45043,Purunia,108,7.0,21.774129,87.4133145
45044,Radharampur,142,7.0,22.8768695,88.384625
45045,Rajganja Madhavpur,124,7.0,-1.0,-1.0
45046,Ramchandrapur,129,7.0,22.8911172,88.4706642
45047,Samantamara,127,7.0,23.3137814,87.1709576
45048,Sangrampur,109,7.0,22.2453725,88.24490139999999
45049,Sonagara,148,7.0,22.8425872,86.8747223
45050,Talanda,149,7.0,23.3140295,87.26929419999999
45051,Sahajadpur,3,158.0,24.0085658,88.47671679999999
45052,Madhabbati,5,158.0,25.2918426,88.4391768
45053,Bajedhulda,7,158.0,25.2829038,88.4343306
45054,Ganipara,9,158.0,22.4666805,88.3061618
45055,Isahakpur,18,158.0,25.2532252,88.4294838
45056,Tentulmorh,20,158.0,23.2929946,87.67352369999999
45057,Mujaffarpur,23,158.0,25.2529667,88.4052416
45058,Araji Chandrail,24,158.0,-1.0,-1.0
45059,Sujail,25,158.0,25.2424789,88.39432819999999
45060,Bijoli,26,158.0,22.5269638,88.34589679999999
45061,Chandrail,27,158.0,25.2329603,88.40463539999999
45062,Dakshin Noapara,31,158.0,22.8128009,88.38098579999999
45063,Haripur,32,158.0,23.6773318,87.1934619
45064,Parhabinagar,35,158.0,25.2244366,88.3700662
45065,Dhamair,36,158.0,25.2186693,88.384625
45066,Maheshbati,37,158.0,23.0737754,87.9065098
45067,Bhomrail,39,158.0,25.2012031,88.4137279
45068,Meheshpur,40,158.0,22.2816125,88.3633918
45069,Baharampur,41,158.0,24.0988265,88.2679264
45070,Khatil,42,158.0,25.2067636,88.3797726
45071,Jot Haricharan,43,158.0,25.1993156,88.376133
45072,Dharmadanga,44,158.0,25.5398027,88.3664257
45073,Kasba,45,158.0,22.5176176,88.3840499
45074,Baje Manikpur,46,158.0,25.1964052,88.38098579999999
45075,Mudipukur,47,158.0,25.1912654,88.38523149999999
45076,Sarnda,48,158.0,25.1995001,88.3931154
45077,Baishuk Bari,50,158.0,-1.0,-1.0
45078,Ramnagar,51,158.0,21.6786436,87.5631613
45079,Patul,55,158.0,22.7527487,88.1578826
45080,Manikpur,56,158.0,22.4692758,88.0253027
45081,Chandpur,57,158.0,22.6851815,88.42706020000001
45082,Goyal Jai,61,158.0,26.870491,80.955747
45083,Sikail,65,158.0,25.1745801,88.35003979999999
45084,Udhail,67,158.0,25.1665309,88.35914389999999
45085,Bijorha,68,158.0,-1.0,-1.0
45086,Kumarpur,72,158.0,23.6959678,86.9386238
45087,Gurulya,73,158.0,25.1534202,88.3797726
45088,Bhabanipur,75,158.0,22.4224226,88.4422055
45089,Jetharil,76,158.0,-1.0,-1.0
45090,Jagadala,77,158.0,23.1958966,87.0686703
45091,Bhadraswar,78,158.0,22.8275529,88.3456516
45092,Dihati,79,158.0,-1.0,-1.0
45093,Parameswarpur,81,158.0,22.9264935,88.1547547
45094,Madhabpur,82,158.0,21.8742725,87.5846868
45095,Gopinathpur,83,158.0,22.8076683,88.0534236
45096,Sripur,84,158.0,23.6934844,87.0504679
45097,Jagsadu,86,158.0,25.1430864,88.38341199999999
45098,Uttarjai,91,158.0,25.1634329,88.3470047
45099,Bamangram,92,158.0,25.6118316,88.198633
45100,Barinda,95,158.0,25.1410288,88.3312187
45101,Bengnaparha,97,158.0,23.2444475,88.3060574
45102,meherparha,99,158.0,21.9379363,88.3385053
45103,Madhupaul,100,158.0,-1.0,-1.0
45104,Kamardanga,101,158.0,22.621816,88.42039460000001
45105,Jaitan,103,158.0,25.1300226,88.3759049
45106,Mirjjapur,104,158.0,23.2817971,87.88197699999999
45107,Banshra,108,158.0,23.6388536,87.1397958
45108,Harinandanbati,109,158.0,25.1290641,88.3215014
45109,Bujurkhail,110,158.0,-1.0,-1.0
45110,Khiriparha,114,158.0,26.5539653,88.19162010000001
45111,Makuli,115,158.0,22.6874164,86.5627851
45112,Bahadipur,117,158.0,25.1104295,88.3785594
45113,Bamankandar,118,158.0,25.1105085,88.38583799999999
45114,Bakuli,120,158.0,25.125329,88.38583799999999
45115,Olandar,121,158.0,25.1298668,88.39432819999999
45116,Ganguria,122,158.0,22.9634014,88.55773909999999
45117,Kashimpur,123,158.0,25.2752221,87.92857769999999
45118,Datuliparha,124,158.0,-1.0,-1.0
45119,Malancha,125,158.0,22.5004512,88.7674361
45120,Simla,126,158.0,22.7392188,88.3215014
45121,Dabar,127,158.0,23.2916317,86.3794862
45122,Nepalpur,128,158.0,25.1018247,88.4052416
45123,Saharbari,129,158.0,25.0959737,88.4125157
45124,Sarmurha,130,158.0,22.6963825,88.3970331
45125,Shukil,131,158.0,22.55285,88.359805
45126,Ashrampur,132,158.0,22.748331,88.3385053
45127,Pathar Jagadala,134,158.0,-1.0,-1.0
45128,Pathar Simla,135,158.0,25.1036278,88.4355422
45129,Nabab Nagar,136,158.0,25.2458471,88.4587834
45130,Khutadah,142,158.0,-1.0,-1.0
45131,Rangamatia,143,158.0,22.2908016,87.31403770000001
45132,Nandinadah,144,158.0,-1.0,-1.0
45133,Adatala,145,158.0,-1.0,-1.0
45134,Jagannathpur,35,162.0,22.7462731,88.4467528
45135,Neoginagar,52,162.0,24.7606551,88.0570303
45136,Mohanpur Khas,53,162.0,24.7482512,88.03692
45137,Mohanpur Duisatbigha,56,162.0,-1.0,-1.0
45138,Sahabanchak,62,162.0,24.8264967,88.06564449999999
45139,Ujirpur,156,162.0,24.2644676,87.9898205
45140,Baltipur,170,162.0,24.8407353,88.07725119999999
45141,Pakakota,171,162.0,-1.0,-1.0
45142,Sahilapur,186,162.0,22.5171539,88.17060470000001
45143,Sultanpur,189,162.0,22.7733524,87.7098723
45144,Beniagram,191,162.0,24.7773433,87.93838219999999
45145,Par Paranpur,194,162.0,23.0785835,88.46355849999999
45146,Par Anupnagar,195,162.0,24.6901358,87.9616593
45147,Jailamari,196,162.0,-1.0,-1.0
45148,Parlalpur,197,162.0,24.6858004,87.970232
45149,Par Balrampur,198,162.0,23.6168721,86.6481853
45150,Parshibpur,200,162.0,24.6624529,87.9996115
45151,Araji Darampur,202,162.0,-1.0,-1.0
45152,Dharampur,203,162.0,22.8768695,88.384625
45153,Chandpur,204,162.0,22.6851815,88.42706020000001
45154,Par Baidyanathpur,206,162.0,24.6819836,88.0179639
45155,Dolachhola,1,159.0,25.1107809,88.2777465
45156,Pathar Dighali,2,159.0,25.1169879,88.3020602
45157,Pathar Chapari,3,159.0,23.927876,87.43438359999999
45158,Pathar Khayran,4,159.0,25.1095362,88.298414
45159,Pathar Mandala,5,159.0,25.0990922,88.2923363
45160,Dolmari Dighali,6,159.0,25.0988682,88.27288209999999
45161,Pathar Basuli,7,159.0,25.0885076,88.2740982
45162,Pathar Shishudanga,8,159.0,-1.0,-1.0
45163,Shishudanga,9,159.0,25.0868984,88.2631517
45164,Pathar Fulbana,10,159.0,-1.0,-1.0
45165,Nakail,11,159.0,25.0662327,88.2704497
45166,Sundarban,12,159.0,21.9497274,89.1833304
45167,Mangalpura,13,159.0,25.0694491,88.2923363
45168,Pindal,14,159.0,25.0767065,88.2789625
45169,Pashuli,15,159.0,23.7092552,87.3376351
45170,Sarbbadikpur,16,159.0,24.5501169,88.03386309999999
45171,Rajdole,17,159.0,25.0872909,88.2971985
45172,Rangamati,18,159.0,23.33331,86.1929747
45173,Khochakandar,19,159.0,25.0755993,88.3117819
45174,Kalna,20,159.0,23.2248593,88.3482188
45175,Jamalpur,21,159.0,23.061089,87.9925839
45176,Hogla,22,159.0,22.3664914,87.9052834
45177,Champadighi,23,159.0,25.1041546,88.3470047
45178,Jatarpur,24,159.0,24.0404356,87.95614739999999
45179,Karanja,25,159.0,25.1653419,88.2546358
45180,Hajipur,26,159.0,23.0806023,87.45668169999999
45181,Rahutara,27,159.0,25.0744845,88.3445765
45182,Rajarampur,28,159.0,24.3573495,88.1860087
45183,Chatra,29,159.0,24.3739566,87.8512922
45184,Khujipur,30,159.0,25.0596888,88.3470047
45185,Lalpur Bodara,31,159.0,25.0404049,88.3457906
45186,Kharibari,32,159.0,26.5539653,88.19162010000001
45187,Aiho Danga,33,159.0,25.0509288,88.35914389999999
45188,Kiol,34,159.0,25.0525307,88.3700662
45189,Baidyapur,35,159.0,23.1597449,88.24490139999999
45190,Charuigola,36,159.0,-1.0,-1.0
45191,Paruliya,37,159.0,23.446217,88.3129969
45192,Kendudanga,38,159.0,25.0658848,88.3712796
45193,kathra Nowpara,39,159.0,-1.0,-1.0
45194,Jamir Pukur,40,159.0,25.0748839,88.38098579999999
45195,Narasinbati,41,159.0,22.9678824,87.6766052
45196,Perapur,42,159.0,25.070212,88.3603576
45197,Tapsahar,43,159.0,25.0880518,88.3652122
45198,Binodpur,44,159.0,21.9070102,88.5347783
45199,kalmegha,45,159.0,23.0780905,88.83530309999999
45200,Jahanabad,46,159.0,21.9657779,87.88059109999999
45201,Nimnail,47,159.0,25.0897324,88.38341199999999
45202,Peergachhi,48,159.0,23.2782141,88.63619589999999
45203,Hiyatpur,49,159.0,22.6149657,87.8868846
45204,Bijoil,50,159.0,22.5269638,88.34589679999999
45205,Pannapur,51,159.0,25.088524,88.4088788
45206,Chakli,52,159.0,25.0769735,88.4379653
45207,Bilpani Benda,53,159.0,40.7500935,-74.00361120000001
45208,Dalla,54,159.0,25.0708402,88.4185765
45209,Pathar Dherenda,55,159.0,-1.0,-1.0
45210,Patharjugi,56,159.0,25.0485667,88.4149401
45211,Aragachhi,57,159.0,25.0486181,88.4197886
45212,Pathar islampur,58,159.0,25.0539023,88.42887789999999
45213,Angar Pota,59,159.0,25.0495061,88.4337248
45214,Telnai,60,159.0,25.0309057,88.42706020000001
45215,Purba Basudebpur,61,159.0,25.0354168,88.4331189
45216,kadari Para,62,159.0,25.0362909,88.44583949999999
45217,Sheetalkurshi,63,159.0,25.0288281,88.44099399999999
45218,Paoli,64,159.0,-1.0,-1.0
45219,Pathar Dojat,65,159.0,25.0011271,88.4149401
45220,Balisimla,66,159.0,25.0115436,88.4185765
