id,name,jl_number,block_id,latitude,longitude
29951,Binkar,10,217.0,24.0119759,88.2388162
29952,Mahishasthli,11,217.0,22.1813597,87.9898205
29953,Gopinathpur,12,217.0,22.8076683,88.0534236
29954,Goyalpara,13,217.0,25.3099413,88.08763359999999
29955,Pulinda,14,217.0,24.0064708,88.2777465
29956,Nawda,15,217.0,23.9072888,88.4573454
29957,Sahapur,16,217.0,22.5171539,88.17060470000001
29958,Ratanpur,17,217.0,22.7985332,88.44402250000002
29959,Betberia,18,217.0,22.3528939,88.57706499999999
29960,Kheyali,19,217.0,22.329039,88.12448660000001
29961,Bil Bhandardah,20,217.0,-1.0,-1.0
29962,Paluighata,21,217.0,26.780032,88.2412504
29963,Jafarabad,22,217.0,23.9666221,88.3032755
29964,Sattarpur,23,217.0,23.9889046,88.3020602
29965,Chaitanyapur,24,217.0,22.1375089,88.0799371
29966,Kaharpara,25,217.0,23.9842978,88.2886893
29967,Bhadur,26,217.0,22.9286651,87.7443457
29968,Daluya,27,217.0,-1.0,-1.0
29969,Rameswarpur,28,217.0,23.0296791,88.1949782
29970,Nalkunda,29,217.0,23.9668435,88.2564608
29971,Bhabtakharida,30,217.0,23.9801658,88.25159409999999
29972,Maheshpur,31,217.0,22.2816125,88.3633918
29973,Ratangopbati,32,217.0,22.8434071,87.5984931
29974,Sujapur,33,217.0,25.0690815,88.13767899999999
29975,Radhaballabhpur,34,217.0,22.6942321,88.15719349999999
29976,Banmalipur,35,217.0,-1.0,-1.0
29977,Bhabanandapur,36,217.0,24.2923556,87.75296
29978,Jalalpur Diar,37,217.0,23.9601411,88.1907138
29979,Baralu,38,217.0,-1.0,-1.0
29980,Harinarayanpur,39,217.0,22.2237114,88.4609782
29981,Shibpur,40,217.0,22.5723094,88.3117819
29982,Shrikrishnapur,41,217.0,22.8977074,88.5384045
29983,Jalalpur,42,217.0,24.8936308,88.0700482
29984,Char Diar,43,217.0,-1.0,-1.0
29985,Kumarpur,44,217.0,23.6959678,86.9386238
29986,Araji Giridharipur,45,217.0,-1.0,-1.0
29987,Dayanagar,46,217.0,23.9716078,88.21812039999999
29988,Araji Jalalpur,47,217.0,-1.0,-1.0
29989,Jhunka,48,217.0,23.9629688,88.2424674
29990,Debkundu,49,217.0,23.9481874,88.24976889999999
29991,Madda,50,217.0,23.8913567,87.92183589999999
29992,Beldanga,51,217.0,-1.0,-1.0
29993,Hareknagar,52,217.0,23.9230681,88.2631517
29994,Bishannanagar,53,217.0,22.5867296,88.41709879999999
29995,Manik Nagar,54,217.0,23.3111546,88.3457906
29996,Kajisaha,55,217.0,23.9201938,88.29277499999999
29997,Begunbari,56,217.0,23.9187582,88.2765304
29998,Chak Hijuli,57,217.0,23.1851337,88.57334310000002
29999,Andiran,58,217.0,23.9185674,88.2595023
30000,Saruliya,59,217.0,-1.0,-1.0
30001,Barua,60,217.0,22.4638497,87.3339099
30002,Majhyampur,61,217.0,23.9396686,88.2227061
30003,Giridharipur,62,217.0,24.0926336,87.91509309999999
30004,Meliani,63,217.0,23.9344051,88.21446720000002
30005,Mirjapur,64,217.0,23.2817971,87.88197699999999
30006,Char Mirjapur,65,217.0,23.9016734,88.2120315
30007,Nawpukuriya,120,217.0,22.4191218,86.96472639999999
30008,Kapasdanga,125,217.0,-1.0,-1.0
30009,Char Kamnagar,66,218.0,23.9224003,88.20472380000001
30010,Kamnagar,67,218.0,23.9161693,88.1803557
30011,Nagar,68,218.0,24.0921434,87.9898205
30012,Maklishpur,69,218.0,23.8969444,88.18888609999999
30013,Saharbati,70,218.0,23.9022257,88.1955873
30014,Saharbati Diar,71,218.0,23.8962652,88.194369
30015,Alikpur,72,218.0,23.8941134,88.2010694
30016,Mashimpur,73,218.0,-1.0,-1.0
30017,Sekendarpur,74,218.0,22.756538,87.8954717
30018,Bazar Sau,75,218.0,23.8731015,88.1840118
30019,Ismalipur,76,218.0,26.2546438,88.19741479999999
30020,Kataikona,77,218.0,23.8624215,88.16085149999999
30021,Mian,78,218.0,23.8446391,88.16572839999999
30022,Shaktipur,79,218.0,23.8595911,88.19877679999999
30023,Santoshpur,80,218.0,22.4896872,88.38947689999999
30024,Chandpur,81,218.0,-1.0,-1.0
30025,Chandpur Diar,82,218.0,23.8616046,88.21812039999999
30026,Char Shaktipur,83,218.0,23.8577542,88.2065508
30027,Mahata,84,218.0,23.4845528,87.8046111
30028,Panchkatia,85,218.0,23.8398146,88.1980239
30029,Baidyapur,86,218.0,23.1597449,88.24490139999999
30030,Gholla,87,218.0,23.8226387,88.191323
30031,Jaykrishnapur,88,218.0,24.6366877,87.9592096
30032,Dopukharia,89,218.0,-1.0,-1.0
30033,Garduara,90,218.0,23.8399417,88.20898679999999
30034,Arazi Jaykrishnapur,91,218.0,23.8354955,88.2102047
30035,Manikahar,92,218.0,23.8271983,88.1998512
30036,Chak Rangapara,93,218.0,23.8197218,88.1961965
30037,Palitpara,94,218.0,23.8168895,88.2083778
30038,Narkelbari,95,218.0,23.8399248,88.23588
30039,Mahammadpur,96,218.0,22.1879672,87.9224488
30040,Sompara,97,218.0,-1.0,-1.0
30041,Mahatpur,98,218.0,23.4824161,88.50817649999999
30042,Bachhara,99,218.0,23.7931279,88.2108137
30043,Dakshin Bachhara,100,218.0,23.782621,88.20228759999999
30044,Sujapur,101,218.0,25.0690815,88.13767899999999
30045,Char Ererdanga,102,218.0,-1.0,-1.0
30046,Kadkhali,103,218.0,23.7695048,88.22542589999999
30047,Ramnagar,104,218.0,21.6786436,87.5631613
30048,Bidupara,105,218.0,23.8067471,88.23151299999999
30049,Chak Bidupara,106,218.0,-1.0,-1.0
30050,Char Mahammadpur,107,218.0,23.821809,88.2485521
30051,Manganpara,108,218.0,25.0147579,88.06197859999999
30052,Rejinagar,109,218.0,23.8501267,88.2546358
30053,Rampara Faridpur,110,218.0,23.8453206,88.2242084
30054,Chak Chandpur,111,218.0,23.8786996,88.03386309999999
30055,Pilkhana,112,218.0,22.5926949,88.34003589999999
30056,Takipur,113,218.0,22.8641529,87.927352
30057,Ramnadadpur,114,218.0,-1.0,-1.0
30058,Jalkar Dadpur,115,218.0,23.8729569,88.2357734
30059,Masimpur Diar,116,218.0,-1.0,-1.0
30060,Sadatpur,117,218.0,22.345005,87.26058909999999
30061,Sadhukhali,118,218.0,23.8805009,88.2455099
30062,Chhatiani,119,218.0,23.8930057,88.2339475
30063,Maradighi,121,218.0,23.8858622,88.2595023
30064,Amarpur,122,218.0,22.0499237,87.5272212
30065,Janpur,123,218.0,-1.0,-1.0
30066,Jagamohanpur,124,218.0,23.8741324,88.2740982
30067,Bikalnagar,126,218.0,22.5867296,88.41709879999999
30068,Hariganj,127,218.0,23.8480807,88.2710578
30069,Jaynagar,128,218.0,22.1771902,88.4258483
30070,Loknathapur,129,218.0,23.8182357,88.261327
30071,Ekdala,130,218.0,25.4823856,88.4640053
30072,Tegharia,131,218.0,22.940958,88.3906897
30073,Najirpur,132,218.0,-1.0,-1.0
30074,Kulbaria,133,218.0,24.1382538,88.3700662
30075,Gopalpur,134,218.0,23.4976267,87.3959564
30076,Kashipur,135,218.0,23.4341206,86.6678714
30077,Jhikra,136,218.0,22.8912488,88.6506644
30078,Shukurpukur,137,218.0,23.8480624,88.3372909
30079,Andulbaria,138,218.0,23.48,88.88
30080,Lakshmanpur,1,219.0,22.6359557,88.2740982
30081,Diha,2,219.0,-1.0,-1.0
30082,Natungram,3,219.0,23.6041114,88.1346291
30083,Debidaspur,4,219.0,24.143343,88.2260347
30084,Khili,5,219.0,24.1468808,88.2108137
30085,Fatepur,6,219.0,22.2846143,88.232467
30086,Bahara,7,219.0,24.4087746,88.1266983
30087,Bagmara,8,219.0,24.1374839,88.23333889999999
30088,Nawda,9,219.0,23.9072888,88.4573454
30089,Raniswar,10,219.0,24.1376374,88.24672679999999
30090,Lakshminarayanpur,11,219.0,21.9776321,88.28625780000002
30091,Bundaipara,12,219.0,23.6796238,87.6894999
30092,Nialishpara,13,219.0,24.1205012,88.2424674
30093,Tikiapara,14,219.0,22.5947903,88.3251456
30094,Goyaljan,15,219.0,-1.0,-1.0
30095,Araji Budharpara,16,219.0,-1.0,-1.0
30096,Budharpara,17,219.0,24.1123078,88.2406419
30097,Gopjan,18,219.0,-1.0,-1.0
30098,Muktarpur,19,219.0,22.795877,87.7234185
30099,Balarampur,20,219.0,23.0943913,86.22029619999999
30100,Andharmanik,21,219.0,22.3701738,88.3555025
30101,Basudebkhali,22,219.0,-1.0,-1.0
30102,Jagannathpur,23,219.0,22.7462731,88.4467528
30103,Sahajadpur,24,219.0,-1.0,-1.0
30104,Kandibanda,25,219.0,-1.0,-1.0
30105,Nishchintapur,26,219.0,22.460581,88.1730427
30106,Bahurul,27,219.0,22.3674751,88.10717029999999
30107,Bil Chauti,28,219.0,24.0545242,88.191323
30108,Majhira,29,219.0,24.0454928,88.1815744
30109,Gobindapur,30,219.0,22.3781175,88.4052416
30110,Araji Madhupur,31,219.0,24.0290153,88.17060470000001
30111,Dabkai,32,219.0,24.0194923,88.18218379999999
30112,Kodla,33,219.0,-1.0,-1.0
30113,Araji Chhiruti,34,219.0,-1.0,-1.0
30114,Uttar Hijal,35,219.0,23.993172,88.1559741
30115,Kanthaliya,36,219.0,22.1272024,87.4195123
30116,Dakshin Hijal,37,219.0,23.9768665,88.15963219999999
30117,Chourigachha,38,219.0,23.0339067,88.6168969
30118,Bara Satui,39,219.0,23.9518442,88.1803557
30119,Bhagabanbati,40,219.0,23.1297379,87.5531823
30120,Chhoto Satui,41,219.0,-1.0,-1.0
30121,Sona Diar,42,219.0,23.9387091,88.2010694
30122,Basabari,43,219.0,23.9740677,88.1742616
30123,Gangadharpur,44,219.0,22.5870314,88.15963219999999
30124,Char Bhabanandapur,45,219.0,23.9771841,88.186449
30125,Char Sujapur,46,219.0,23.9805821,88.2229909
30126,Chak Kanthaliya,47,219.0,22.7592872,88.3906897
30127,Char Dangapara,48,219.0,26.5107586,88.71204879999999
30128,Chhiruti,49,219.0,-1.0,-1.0
30129,Rangamati Chandpara,50,219.0,24.0187995,88.186449
30130,Pakamati Mahula,51,219.0,24.0129119,88.191323
30131,Char Mahula,52,219.0,23.9998056,88.21446720000002
30132,Par Halalpur,53,219.0,24.0132242,88.21812039999999
30133,Par Khidirpur,54,219.0,22.5648685,88.3831967
30134,Jadupur,55,219.0,25.0799986,88.1460433
30135,Char Halalpur,56,219.0,24.010167,88.2108137
30136,Char Khidirpur,57,219.0,22.5344835,88.3228358
30137,Chak Chandpara,58,219.0,-1.0,-1.0
30138,Pratappur Chandpara,59,219.0,24.0248015,88.191323
30139,Samaskar,60,219.0,24.0411921,88.1949782
30140,Sungai,61,219.0,24.0458354,88.2108137
30141,Fatesingh Diar,62,219.0,-1.0,-1.0
30142,Mankara,63,219.0,24.0373386,88.2473352
30143,Math Binkar,64,219.0,24.0261991,88.2479436
30144,Baninathpur,65,219.0,24.0292682,88.2564608
30145,Bejpara,66,219.0,-1.0,-1.0
30146,Baikunthpur,67,219.0,26.4715608,88.8679229
30147,Bhatpara,68,219.0,22.8562412,88.406454
30148,Sundipur,69,219.0,24.0421947,88.2826103
30149,Nawpara,70,219.0,22.5611026,87.9837
30150,Simuliya,71,219.0,23.7644548,88.05220130000001
30151,Panch Beriya,72,219.0,23.2225238,88.6051183
30152,Rajdharpara,73,219.0,24.0602443,88.3020602
30153,Purba Narayanpur,74,219.0,-1.0,-1.0
30154,Kharsadanga,75,219.0,24.0779699,88.2923363
30155,Nawda Panur,76,219.0,-1.0,-1.0
30156,Kaya,77,219.0,23.3201131,88.49728920000001
30157,Tarakpur,78,219.0,24.0778616,88.2826103
30158,Shibdanga Badarpur,79,219.0,24.0956396,88.2777465
30159,Pakuria,80,219.0,22.6197151,88.2874736
30160,Chaltia,81,219.0,24.0657544,88.2631517
30161,Bairgachhi,82,219.0,-1.0,-1.0
30162,Pashchim Narayanpur,83,219.0,24.0497969,88.2321216
30163,Char Narayanpur,84,219.0,24.0474766,88.2242084
30164,Bairgachhi Kanandiar,85,219.0,-1.0,-1.0
30165,Char Begpur,86,219.0,24.0578935,88.22542589999999
30166,Haridasmati,87,219.0,24.071422,88.2388162
30167,Beliakhari,88,219.0,-1.0,-1.0
30168,Ayodhyanagar,89,219.0,-1.0,-1.0
30169,Gorabazar,90,219.0,24.0852019,88.2495048
30170,Gar Baharampur,91,219.0,24.0872954,88.2625435
30171,Madhupur,92,219.0,26.363461,89.3807678
30172,Bishnupur,93,219.0,23.0678795,87.3165222
30173,Bil Bishnupur,94,219.0,-1.0,-1.0
30174,Khagra Joychand,95,219.0,24.1102919,88.2614475
30175,Baha Kanshari Bazar,96,219.0,-1.0,-1.0
30176,Khagra,97,219.0,24.107308,88.2582857
30177,Kanta nagar,98,219.0,24.3427081,88.3190717
30178,Kalikapur,99,219.0,-1.0,-1.0
30179,Saidabad,100,219.0,24.1262387,88.2492657
30180,Kalikapur Kadamkhandi,101,219.0,-1.0,-1.0
30181,Cossimbazar,102,219.0,24.1179699,88.2813944
30182,Nagpara,103,219.0,24.1210773,88.2935519
30183,Shibpur,104,219.0,22.5723094,88.3117819
30184,Banjetia,105,219.0,24.1109141,88.2860168
30185,Madapur,106,219.0,24.1019077,88.3069213
30186,Pashchim Gopinathpur,107,219.0,22.8076683,88.0534236
30187,Kariagachhi,108,219.0,24.0907693,88.3075289
30188,Putijole,109,219.0,-1.0,-1.0
30189,Udaynagar,110,219.0,-1.0,-1.0
30190,Hatinagar,111,219.0,-1.0,-1.0
30191,Janmahammadpur,112,219.0,24.1281215,88.3440732
30192,Ustiya,113,219.0,-1.0,-1.0
30193,Muli Araji,114,219.0,-1.0,-1.0
30194,Harirampur,115,219.0,-1.0,-1.0
30195,Baliadanga,116,219.0,23.9373131,88.6470477
30196,Purandarpur,117,219.0,23.8559912,87.5819618
30197,Edilpur,118,219.0,23.3941836,88.3587251
30198,Chhota Garbasa,119,219.0,24.1181871,88.36945949999999
