id,name,jl_number,block_id
5259,Mohisgaria,085,27.0
5260,Narayanpur,086,27.0
5261,Mathurapur,087,27.0
5262,Bishnubati,088,27.0
5263,Srimanpur,089,27.0
5264,Siptai,090,27.0
5265,Ilampur,091,27.0
5266,Bhairavpur,092,27.0
5267,Pirijpur,093,27.0
5268,Gohaldaha,094,27.0
5269,Bahadurpur,095,27.0
5270,Janakibati,096,27.0
5271,Khordda Palashi,097,27.0
5272,Bag Kalapahar,098,27.0
5273,Itla,099,27.0
5274,Sadarpur,100,27.0
5275,Nawpara,101,27.0
5276,Sahapur,102,27.0
5277,Sheetalpur,103,27.0
5278,Mahindar,104,27.0
5279,Dogachia,105,27.0
5280,Antai,106,27.0
5281,Panch Shimul,107,27.0
5282,Dantanpur,108,27.0
5283,Keotara,109,27.0
5284,Siromani,110,27.0
5285,Abujhati,111,27.0
5286,Amrah,112,27.0
5287,Gopalpur,113,27.0
5288,Jaugram,114,27.0
5289,Jajanpur,115,27.0
5290,Ilsara,116,27.0
5291,Mayna,117,27.0
5292,Kulingram,118,27.0
5293,Gangarambati,119,27.0
5294,Ajapur,120,27.0
5295,Chak Muzaffarpur,121,27.0
5296,Dattapura,122,27.0
5297,Kamalpur,123,27.0
5298,Chakpurahit,001,28.0
5299,Babarakpur,002,28.0
5300,Matchkhanda,003,28.0
5301,Jamna,004,28.0
5302,Bandhgacha,005,28.0
5303,Jakta,006,28.0
5304,Shalgachha,007,28.0
5305,Chhotto kairapur,008,28.0
5306,Jotshilam,009,28.0
5307,Jotsadi,010,28.0
5308,Belsar,011,28.0
5309,Samaspur,012,28.0
5310,Gopalpur,013,28.0
5311,Narugram,014,28.0
5312,Sipta,015,28.0
5313,Kukura,016,28.0
5314,Jamui,017,28.0
5315,Fakirpur,018,28.0
5316,Khemta,019,28.0
5317,Purshuna,020,28.0
5318,Ahlladipur,021,28.0
5319,Nandal,022,28.0
5320,Bhimpur,023,28.0
5321,Basudebpur,024,28.0
5322,Jotram,025,28.0
5323,Sankarpur,026,28.0
5324,Shripur,027,28.0
5325,Shyamdasbati,028,28.0
5326,Golgram,029,28.0
5327,Bantir,030,28.0
5328,Shibpur,031,28.0
5329,Bamuniya,032,28.0
5330,Hijalna,033,28.0
5331,Banagram,034,28.0
5332,Pirijpur,035,28.0
5333,Haripur,036,28.0
5334,Natu,037,28.0
5335,Uttar  Mohanpur,038,28.0
5336,Dhamas,039,28.0
5337,Teyandul,040,28.0
5338,Sukur,041,28.0
5339,Ramanandapur,042,28.0
5340,Balla,043,28.0
5341,Sekpur,044,28.0
5342,Baliyarpur,045,28.0
5343,Kuliya,046,28.0
5344,Golgram Nurpur,047,28.0
5345,Shibrampur,048,28.0
5346,Debibarpur,049,28.0
5347,Baharampur,050,28.0
5348,Burar,051,28.0
5349,Gopinathpur,052,28.0
5350,Ramkrishnapur,053,28.0
5351,Chandipur,054,28.0
5352,Sehara,055,28.0
5353,Konakrishnapur,056,28.0
5354,Bora,057,28.0
5355,Ujirhati,058,28.0
5356,Mogalmari,059,28.0
5357,Bajitpur,060,28.0
5358,Benduya,061,28.0
5359,Bujrukdihi,062,28.0
5360,Udgara,067,28.0
5361,Paschimpara,068,28.0
5362,Ausora,069,28.0
5363,Math Nurpur,070,28.0
5364,Palason,071,28.0
5365,Shyamsundar,072,28.0
5366,Mirjapur,073,28.0
5367,Muktipur,074,28.0
5368,Khalina,075,28.0
5369,Chakkeyampur,076,28.0
5370,Rasulpur,077,28.0
5371,Madanagar,078,28.0
5372,Jamaipota,079,28.0
5373,Meral,080,28.0
5374,Jagatpur,081,28.0
5376,Dakhinkul,082,28.0
5377,Borr,083,28.0
5378,Balagarh,084,28.0
5379,Deriapur,085,28.0
5380,Astikpur,086,28.0
5381,Anguna,087,28.0
5382,Mugura,088,28.0
5383,Belur,089,28.0
5384,Sanktia,090,28.0
5385,Gunar,091,28.0
5386,Uchitpur,092,28.0
5387,Hakrishnapur,093,28.0
5388,Pipila,094,28.0
5389,Ibidpur,095,28.0
5390,Bokra,096,28.0
5391,Narayanpur,097,28.0
5392,Bidhyanidhi,098,28.0
5393,Sahajpur,099,28.0
5394,Rasuikhanda,100,28.0
5395,Alalpur,101,28.0
5396,Baira,102,28.0
5398,Raina,104,28.0
5399,Birampur,105,28.0
5400,Maheshbati,106,28.0
5401,Joterajaram,107,28.0
5402,Rainagar,118,28.0
5403,Bisheswarbati,119,28.0
5404,Netrakhanda,120,28.0
5405,Rambati,121,28.0
5406,Bansa,122,28.0
5407,Bhagabatipur,123,28.0
5408,Dharan,124,28.0
5409,Ramchandrapur,063,29.0
5410,Chak Chandan,064,29.0
5411,Shrirampur,065,29.0
5412,Baithari,066,29.0
5413,Bijipur,008,29.0
5414,Deno,011,29.0
5415,Adampur,012,29.0
5416,Dhamnari,013,29.0
5417,Pipaldaha,014,29.0
5418,Pasra,015,29.0
5419,Neor,016,29.0
5420,Chak  Kaiti,025,29.0
5421,Gobindapur,026,29.0
5422,Masjidpur,027,29.0
5423,Nasipur,028,29.0
5424,Katnabil,029,29.0
5425,Mirpur,030,29.0
5426,Uchalan,031,29.0
5427,Nandanpur,032,29.0
5428,Agarpara,033,29.0
5429,Makarkola,034,29.0
5430,Eklakshmi,035,29.0
5431,Narattambati,036,29.0
5432,Babla,037,29.0
5433,Moniary,038,29.0
5434,Sankonarayanpur,039,29.0
5435,Rampur,040,29.0
5436,Kalui,041,29.0
5437,Keunta,042,29.0
5438,Mandarpur,043,29.0
5439,Bulchandrapur,044,29.0
5440,Chuyadanga,045,29.0
5441,Hatpushkarini,046,29.0
5442,Beldanga,001,30.0
5443,Metedanga,002,30.0
5444,Nikunjapur,003,30.0
5445,Lodna,004,30.0
5446,Banamalipur,005,30.0
5447,Bichkhara,006,30.0
5448,Nabagram,007,30.0
5449,Keleti,008,30.0
5450,Kumirkola,009,30.0
5451,Rupasa,010,30.0
5452,Dharmapur,011,30.0
5453,Gharkura,012,30.0
5454,Naricha,013,30.0
5455,Maladharpur,014,30.0
5456,Khejurhati,015,30.0
5457,Aradanga,016,30.0
5458,Hamirpur,017,30.0
5459,Khandghosh,018,30.0
5460,Sarifapur,019,30.0
5461,Kapshit,020,30.0
5462,Jot-Neoyaji,021,30.0
5463,Shyamadanga,022,30.0
5464,Barisiali,023,30.0
5465,Baman-Ari,024,30.0
5466,Dubrajhat,025,30.0
5467,Berugram,026,30.0
5468,Bayada,027,30.0
5469,Kalna,028,30.0
5470,Sultanpur,029,30.0
5471,Daiyar,030,30.0
5472,Amral,031,30.0
5473,Sadhanpur,032,30.0
5474,Punshur,033,30.0
5475,Shibrambati,034,30.0
5476,Boyai,035,30.0
5477,Narayanpurchak,036,30.0
5478,Tarul,037,30.0
5479,Narayanpur,038,30.0
5480,Kule,039,30.0
5481,Ukhrid,040,30.0
5482,Khantikar,041,30.0
5483,Karimpur,042,30.0
5484,Munsabpur,043,30.0
5485,Jot-Dharmadas,044,30.0
5486,Owyari,045,30.0
5487,Gayespur,046,30.0
5488,Enayetnagar,047,30.0
5489,Ulkunda,048,30.0
5490,Teluya,049,30.0
5491,Shikarpur,050,30.0
5492,Krishnanagar,051,30.0
5493,Alipur,052,30.0
5494,Maur,053,30.0
5495,Nischintapur,054,30.0
5496,Chandipur,055,30.0
5497,Napara,056,30.0
5498,Mashila,057,30.0
5499,Sasanga,058,30.0
5500,Oyaniya,059,30.0
5501,Palashdangga,060,30.0
5502,Chaksultan,061,30.0
5503,Paduya,062,30.0
5504,Salun,063,30.0
5505,Atkulla,064,30.0
5506,Gaytanpur,065,30.0
5507,Tildangga,066,30.0
5508,Raipur,067,30.0
5509,Keshabpur,068,30.0
5510,Khudkuri,069,30.0
5511,Shankari,070,30.0
5512,Ayama Kheger,071,30.0
5513,Kulachaura,072,30.0
5514,Huriya,073,30.0
5515,Kamalpur,074,30.0
5516,Keudia,075,30.0
5517,Jubila,076,30.0
5518,Chak Baduliya,077,30.0
5519,Sagrai,078,30.0
5520,Baduliya,079,30.0
5521,Puniya,080,30.0
5522,Taraposh,081,30.0
5523,Aladipur,082,30.0
5524,Krishnapur Kukra,083,30.0
5525,Chagram,084,30.0
5526,Saranga,085,30.0
5527,Guir,086,30.0
5528,Gopalpur,087,30.0
5529,Angram,088,30.0
5530,Chintamanipur,089,30.0
5531,Puriha,090,30.0
5532,Shuniya,091,30.0
5533,Jarul,092,30.0
5534,Amiliya,093,30.0
5535,Kantapukur,094,30.0
5536,Kamdebpur,095,30.0
5537,Kayar,096,30.0
5538,Gopinathpur,097,30.0
5539,Amba,098,30.0
5540,Peetambarpur,099,30.0
5541,Balabati,100,30.0
5542,Arin,101,30.0
5543,Bara Gopinathpur,102,30.0
5544,Sankarpur,103,30.0
5545,Torkona,104,30.0
5546,Induti,105,30.0
5547,Muidhara,106,30.0
5548,Gopalbera,107,30.0
5549,Doargan,108,30.0
5550,Amra,109,30.0
5551,Rautara,110,30.0
5552,Kendur,111,30.0
5553,Basatpur,001,31.0
5554,Dangasara,002,31.0
5555,Jaladgram,003,31.0
5556,Berancha (Berua),004,31.0
5557,Poyalkura,005,31.0
5558,Kanpur,006,31.0
5559,Daura,007,31.0
5560,Ramchandrapur,008,31.0
5561,Banagram,009,31.0
5562,Nuta,010,31.0
5563,Orgram,011,31.0
5564,Salkuni,012,31.0
5565,Silakot,013,31.0
5566,Mandarbati,014,31.0
5567,Sonchalida,015,31.0
5568,Bigra,016,31.0
5569,Gramdihi,017,31.0
5570,Gholda,018,31.0
5571,Mohanpur,019,31.0
5572,Ambana,020,31.0
5573,Banpas,021,31.0
5574,Haribati,022,31.0
5575,Chandai,023,31.0
5576,Dhandalsa,024,31.0
5577,Narayanpur,025,31.0
5578,Ratanpur,026,31.0
5579,Bamunara,027,31.0
5580,Kumarun,028,31.0
5581,Nrisinhapur,029,31.0
5582,Shripur,030,31.0
5583,Kashipur,031,31.0
5584,Nurpur,032,31.0
5585,Mahata,033,31.0
5586,Jarul,034,31.0
5587,Debpur,035,31.0
5588,Mandardihi,036,31.0
5589,Rampur,037,31.0
5590,Aruyar,038,31.0
5591,Seruya,039,31.0
5592,Kapsore,040,31.0
5593,Chandipur,041,31.0
5594,Rajipur,042,31.0
5595,Panoa,043,31.0
5596,Jhujkodanga,044,31.0
5597,Basuda,045,31.0
5598,Khurul,046,31.0
5599,Parhat,047,31.0
5600,Nunari,048,31.0
5601,Mahachanda,049,31.0
5602,Jhikardanga,050,31.0
5603,Kurumba,051,31.0
5604,Bijipur,052,31.0
5605,Bajar Mahammadpur,053,31.0
5606,Narja,054,31.0
5607,Nabasta,055,31.0
5608,Karjana,056,31.0
5609,Eora,057,31.0
5610,Arra,058,31.0
5611,Eora Chak,059,31.0
5612,Balsidangga,060,31.0
5613,Belenda,061,31.0
5614,Nutangram,062,31.0
5615,Palar,063,31.0
5616,Sotkhali,064,31.0
5617,Kulchanda,065,31.0
5618,Bhatar,066,31.0
5619,Bamsore,067,31.0
5620,Muratipur,068,31.0
5621,Usha,069,31.0
5622,Gopinathbati,070,31.0
5623,Balgona,071,31.0
5624,Nityanandapur,072,31.0
5625,Santoshpur,073,31.0
5626,Kalapahari,074,31.0
5627,Bhairabpur,075,31.0
5628,Poshla,076,31.0
5629,Sikartore,077,31.0
5630,Haripur,078,31.0
5631,Tulsidanga,079,31.0
5632,Purba  Ramchandrapur,080,31.0
5633,Kanpurhat,081,31.0
5634,Bhatakul,082,31.0
5635,Mukundapur,083,31.0
5636,Selenda,084,31.0
5637,Dheriya,085,31.0
5638,Kasigram,086,31.0
5639,Salun,087,31.0
5640,Madhpur,088,31.0
5641,Nasigram,089,31.0
5642,Muraripur,090,31.0
5643,Kherar,091,31.0
5644,Chhatini,092,31.0
5645,Barbelun,093,31.0
5646,Chandibati,094,31.0
5647,Kulnagar,095,31.0
5648,Kantari,096,31.0
5649,Kanchgaria,097,31.0
5650,Hargram,098,31.0
5651,Amarun,099,31.0
5652,Nowada,100,31.0
5653,Shunur,101,31.0
5654,Ghugia,102,31.0
5655,Mitrapur,103,31.0
5656,Erachya,104,31.0
5657,Bijaypur,105,31.0
5658,Palsona,106,31.0
5659,Kubajpur,107,31.0
5660,Ramchandrapur,026,32.0
5661,Purbatati,027,32.0
5662,Bannabagram,028,32.0
5663,Srinagar,043,32.0
5664,Aushgram -chak,044,32.0
5665,Warishpur,045,32.0
5666,Bhamanpur,047,32.0
5667,Barchatra,048,32.0
5668,Karatia,063,32.0
5669,Ausgram,064,32.0
5670,Kunjanagar,065,32.0
5671,Kurumba,066,32.0
5672,Nabagram,067,32.0
5673,Mallickpur,068,32.0
5674,Silut,069,32.0
5675,Sahapur,070,32.0
5676,Babur Bandh,071,32.0
5677,Somaipur,072,32.0
5678,Ukta,073,32.0
5679,Berenda,074,32.0
5680,Beluti,075,32.0
5681,Nripatigram,076,32.0
5682,Srikrishnapur,077,32.0
5683,Jaykrishnapurr,090,32.0
5684,Sundalpur,092,32.0
5685,Kalyanpur,093,32.0
5686,Batagram,094,32.0
5687,Gangarampur,095,32.0
5688,Sitalgram,096,32.0
5689,Gobindapur Purba,097,32.0
5690,Sibbati,098,32.0
5691,Pichkuri,099,32.0
5692,Parsurampur,100,32.0
5693,Soara,101,32.0
5694,Aluthia,102,32.0
5695,Kantatikuri,103,32.0
5696,Keleti,104,32.0
5697,Digha,105,32.0
5698,Punnagar,106,32.0
5699,Donaipur,107,32.0
5700,Dharmapur,108,32.0
5701,Kamalnagar,109,32.0
5702,Guskara,110,32.0
5703,Itachanda,111,32.0
5704,Trukdanga,112,32.0
5705,Shibda,113,32.0
5706,Deyasha,114,32.0
5707,Nowada,115,32.0
5708,Belgram,116,32.0
5709,Aligram,117,32.0
5710,Dwriapur,118,32.0
5711,Laxmiganj,119,32.0
5712,Majeragram,120,32.0
5713,Kumarganj,121,32.0
5714,Jadabganj,122,32.0
5715,Telata,133,32.0
5716,Gonna,134,32.0
5717,Bhutgonna,135,32.0
5718,Dignagar,136,32.0
5719,Bhota,141,32.0
5720,Takipur,142,32.0
5721,Chowari,143,32.0
5722,Asinda,144,32.0
5723,Brajapur,145,32.0
5724,Bhada,146,32.0
5725,Karanji,147,32.0
5726,Belari,148,32.0
5727,Bara,149,32.0
5728,Kayrapur,150,32.0
5730,Harishpur,002,33.0
5733,Nowapara,005,33.0
5734,Chhora,006,33.0
5735,Bhuyera,007,33.0
5736,Hedogora,008,33.0
5737,Fanrijangle,009,33.0
5738,Srichandrapur,010,33.0
5739,Majuria,011,33.0
5742,Rangakhila,013,33.0
5743,Kurhul,034,33.0
5744,Dhantore,014,33.0
5745,Arjuri,015,33.0
5746,Amarpur,016,33.0
5747,Chottoramchandrapur,017,33.0
5748,Chaktilong,018,33.0
5750,Salko,021,33.0
5751,Jali Kandar,022,33.0
5752,Goalara,023,33.0
5753,Genrai,024,33.0
5754,Bishnupur,025,33.0
5756,Goswamikhandamallickpur,030,33.0
5757,Ramnagar Uttar,031,33.0
5758,Khatnagar,032,33.0
5759,Gopalpur,033,33.0
5761,Maliyara,035,33.0
5762,Malocha,036,33.0
5763,Bankul,037,33.0
5764,Banktara,038,33.0
5765,Pubar,039,33.0
5766,Panduk,040,33.0
5767,Jalalpur,041,33.0
5768,Khorda Dwariapur,042,33.0
5769,Alefnagar,046,33.0
5770,Ramharipur,049,33.0
5771,Laxminarayanpur,050,33.0
5772,Babuisole,051,33.0
5773,Premganj,052,33.0
5774,Kuldiya,053,33.0
5775,Ramnagar,054,33.0
5776,Radhaballabpur,055,33.0
5777,Panchamohali,056,33.0
5778,Amarargarh,057,33.0
5779,Domebandi,058,33.0
5780,Protappur,059,33.0
5781,Radhamohanpur,060,33.0
5782,Bhalki,061,33.0
5784,Chandradwip,078,33.0
5786,Purucha,080,33.0
5787,Bilshanda,081,33.0
5791,Santla,085,33.0
5792,Aowgram,086,33.0
5793,Bagbati,087,33.0
5794,Bhediya,088,33.0
5795,Brahmandihi,089,33.0
5796,Bhiti,091,33.0
5797,Goalpata,123,33.0
5798,Madanmohanpur,124,33.0
5799,Samantapara,125,33.0
5800,Chandipur,126,33.0
5801,Sowata,127,33.0
5802,Jamtara,128,33.0
5803,Jayrampur,129,33.0
5804,Erral,130,33.0
5805,Bahadurpur,131,33.0
5806,Avirampur,132,33.0
5807,Bijaypur,137,33.0
5808,Kalaijhuti,138,33.0
5809,Siuly,139,33.0
5810,Sar,140,33.0
5811,Maukhira,001,33.0
5813,Akuliya,003,33.0
5814,Harinathapura,004,33.0
5816,Sonai,073,33.0
5817,Sonai  Aima,074,33.0
5818,Bilaspur,070,33.0
5819,Paduma,069,33.0
5822,Chak Radhamohanpur,062,33.0
5823,Baradoba,067,33.0
5824,Bakshibad Pogram,083,33.0
5825,Reora,082,33.0
5826,Tilong,019,33.0
5827,Aduriya,020,33.0
5828,Pandali,077,33.0
5830,Nrisinghapur,079,33.0
5831,Dhankorha,029,33.0
5833,Babla,063,34.0
5834,Khetura,066,34.0
5835,Bharicha,069,34.0
5836,Atusi,083,34.0
5837,Gopalpur,087,34.0
5838,Dadpur,089,34.0
5839,Khamargram,001,35.0
5841,Noorkona,004,35.0
5842,Simnori,005,35.0
5843,Rakona,006,35.0
5844,Jharul,007,35.0
5845,Jotkolkol,008,35.0
5846,Paraj,009,35.0
5848,Bhimsara,011,35.0
5849,Ranadi,012,35.0
5850,Bolpur,013,35.0
5851,Karakdal,014,35.0
5852,Mallatikuri,015,35.0
5853,Jagulipara,016,35.0
5854,Lowa,017,35.0
5855,Garibbati,019,35.0
5856,Lowapur,020,35.0
5857,Amarpur,021,35.0
5858,Bamunara,022,35.0
5859,Karkona,158,35.0
5860,Dharmapur,024,35.0
5861,Shirorai,025,35.0
5862,Mallasarul,026,35.0
5863,Ramgopalpur,027,35.0
5865,Biringpur,029,35.0
5866,Ghagra,030,35.0
5868,Kashpur,031,35.0
5869,Mado,032,35.0
5871,Bikrampur,033,35.0
5872,naldanga,034,35.0
5873,Mallikpara,035,35.0
5876,Bhagabanpur,036,35.0
5883,Bangram,041,35.0
5884,Chanderchak,042,35.0
5886,Patihar,043,35.0
5888,Bandutia,044,35.0
5889,Rampur,045,35.0
5891,Howrah,046,35.0
5892,Dakshinkara,047,35.0
5895,Krishnarampur,049,35.0
5898,Fatepur,050,35.0
5899,Mougram,051,35.0
5902,Jaykrishnabati,053,35.0
5904,Galigram,054,35.0
5905,Bansujapur,055,35.0
5906,Sandhipur,056,35.0
5908,Narayanpur,058,35.0
5910,Kenduatikuri,059,35.0
5912,Sodhpur,060,35.0
5914,Komarbandh,061,35.0
5916,Shillya,062,35.0
5917,Shimasimi,065,35.0
5918,Haripur,067,35.0
5919,Puratangram,068,35.0
5920,Potna,081,35.0
5921,Khuraj,082,35.0
5922,Bhasapur,084,35.0
5923,Pursha,085,35.0
5924,Kolkol,086,35.0
5925,Uchhagram,088,35.0
5926,Bharatpur,124,35.0
5927,Khanpara,002,35.0
5929,Naskarbandh,125,35.0
5930,Shaldanga,126,35.0
5931,Kondaipur,003,35.0
5933,Nabakhanda,028,35.0
5934,Sihigram,010,35.0
5935,Sukhdal,037,35.0
5936,Chak Khandajuli,038,35.0
5937,Sundalpur,039,35.0
5938,Kharjuli,040,35.0
5941,Sujapur,048,35.0
5942,Purandargarh,052,35.0
5945,Mohulara,057,35.0
5946,Srirampur,001,36.0
5947,Kanchanpur,002,36.0
5948,Tolbahari,003,36.0
5949,Sandipur,004,36.0
5950,Basudevpur,005,36.0
5951,Binodpur,006,36.0
5952,Rajhat,007,36.0
5953,Sashipur,008,36.0
5954,Dubrajpur,009,36.0
5955,Majhidanga,010,36.0
5956,Dandeswarpur,011,36.0
5957,Bidbihar,012,36.0
5958,Ranipur,013,36.0
5959,Thakuranibazar,014,36.0
5960,Fuljhuri,015,36.0
5961,Chak Bishnupur,017,36.0
5962,Jamban,018,36.0
5963,Jathgaria,019,36.0
5964,Sibpur,020,36.0
5965,Dihibeta,021,36.0
5966,Nabagram,022,36.0
5967,Krishnapur,023,36.0
5968,Radhanagar,024,36.0
5969,Routhdihi,025,36.0
5970,Kajladihi,026,36.0
5971,Gorkellaberobari,027,36.0
5972,Gourangapur,028,36.0
5973,Banagram,029,36.0
5974,Kotalpukur,030,36.0
5975,Masna,031,36.0
5976,Nimtikuri,032,36.0
5977,Bankati,033,36.0
5978,Satkahania,034,36.0
5979,Basudha,035,36.0
5980,Radhamohanpur,036,36.0
5981,Shyambazar,037,36.0
5982,Brahmangram,038,36.0
5983,Raghunathpur,039,36.0
5984,Jamdoba,040,36.0
5985,Telipara,041,36.0
5986,Rakshitpur,042,36.0
5987,Chhua,043,36.0
5988,Bishnupur,044,36.0
5989,Bhagabanpur,045,36.0
5990,Chuyamudafa,046,36.0
5991,Akandara,047,36.0
5992,Molandighi,048,36.0
5993,Saraswatiganj,049,36.0
5994,Hariki,050,36.0
5995,Kandarkona,051,36.0
5996,Pathardihi,052,36.0
5997,Kuldiha,053,36.0
5998,Rupganj,054,36.0
5999,Panchpukuria,055,36.0
6000,Bamunara,058,36.0
6001,Khatpukur,059,36.0
6002,Chak Narayanpur,060,36.0
6003,Banskopa,061,36.0
6004,Biharpur,062,36.0
6005,Babnabera,063,36.0
6006,Amlajora,064,36.0
6007,Gopalpur,065,36.0
6008,Keshabpur,066,36.0
6009,Sundhiyara,067,36.0
6010,Domra,068,36.0
6011,Trilokchandrapur,069,36.0
6012,Garadaha,070,36.0
6013,Ijjatganj,071,36.0
6014,Rajkusum,072,36.0
6015,sadhumara,073,36.0
6016,Bandra,074,36.0
6017,Brindabanpur,075,36.0
6018,Birudiha,076,36.0
6019,Manikara,077,36.0
6020,Natungram,078,36.0
6021,Sokna,079,36.0
