id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
658408,6.12,0.92,0.39,267.31,40.04,49.84,2.93,0.52,0.77,27.87,6.14,0.41,901763,2017-04-17 04:36:52.494561,2017-04-17 04:36:52.494561,2,5,9,9,9,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658411,5.54,0.98,0.39,203.85,50.01,151.65,2.03,0.74,0.72,31.0,12.51,0.46,901765,2017-04-17 04:38:01.248301,2017-04-17 04:38:01.248301,2,5,9,9,8,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
686307,4.4,0.13,0.54,307.2,120.0,120.0,40.5,0.3,0.09,27.5,,,966233,2017-04-21 10:03:14.147904,2017-04-21 10:03:14.147904,1,5,8,8,7,9,7,11,11,10,0,0,1,11.0,3287.0,bn,1.0,2
686125,6.8,0.27,0.22,220.2,56.0,134.0,3.2,0.46,0.16,7.2,3.2,0.41,447268,2017-04-21 09:56:59.686776,2017-04-21 09:56:59.686776,3,5,9,9,8,9,9,11,11,10,10,10,1,11.0,3899.0,bn,1.0,7
686031,6.62,0.54,0.64,366.0,171.2,349.9,14.8,0.99,0.9,10.6,1.62,1.02,952250,2017-04-21 09:45:28.888469,2017-04-21 09:45:28.888469,3,5,8,8,7,8,8,10,10,10,10,10,1,10.0,2468.0,bn,1.0,1
686116,5.49,0.75,0.69,396.0,65.1,382.8,10.2,0.51,0.79,10.4,1.45,0.86,959733,2017-04-21 09:56:04.702595,2017-04-21 09:56:04.702595,1,5,8,8,8,7,8,11,10,10,10,10,1,11.0,2740.0,bn,1.0,1
686144,5.0,0.26,0.74,564.0,53.0,208.0,12.0,1.4,0.25,21.5,11.7,1.42,969428,2017-04-21 09:58:58.850624,2017-04-21 09:58:58.850624,1,5,8,7,8,8,8,10,11,10,10,10,1,10.0,2731.0,bn,1.0,2
686057,5.63,1.5,0.55,300.0,63.6,370.1,12.4,1.63,0.57,11.5,1.72,0.6,959785,2017-04-21 09:47:42.074249,2017-04-21 09:47:42.074249,2,6,8,8,8,7,8,10,10,10,10,10,1,10.0,2740.0,bn,1.0,1
686004,7.0,0.17,0.36,232.8,82.0,214.0,3.0,0.38,0.32,7.9,2.6,0.31,435237,2017-04-21 09:43:43.097248,2017-04-21 09:43:43.097248,3,5,9,9,8,8,9,11,11,10,10,10,1,11.0,3899.0,bn,1.0,6
686107,5.7,0.58,0.49,274.0,44.0,430.0,11.0,0.8,0.74,27.36,15.66,1.18,718822,2017-04-21 09:55:14.232169,2017-04-21 09:55:14.232169,2,5,9,9,9,7,8,10,10,10,10,10,1,11.0,2743.0,bn,1.0,5
686040,5.76,0.23,0.78,554.0,27.0,246.0,17.55,0.37,0.12,18.69,8.62,1.22,969381,2017-04-21 09:46:13.470040,2017-04-21 09:46:13.470040,2,5,7,7,9,8,7,11,11,10,10,10,1,11.0,2741.0,bn,1.0,2
686041,5.3,1.11,0.62,354.0,51.1,361.6,10.5,1.63,0.7,11.4,1.49,0.63,959730,2017-04-21 09:46:20.761050,2017-04-21 09:46:20.761050,1,6,8,8,8,7,8,10,10,10,10,10,1,10.0,2740.0,bn,1.0,1
686037,5.82,0.42,0.47,212.33,33.34,172.82,0.68,0.54,0.76,32.21,10.56,0.53,901290,2017-04-21 09:45:53.491051,2017-04-21 09:45:53.491051,2,5,9,9,9,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,5
686014,5.2,0.07,0.89,626.0,22.4,113.0,7.13,0.32,0.21,24.54,15.73,1.3,968926,2017-04-21 09:44:14.534088,2017-04-21 09:44:14.534088,1,5,7,7,9,9,9,11,11,10,10,10,1,11.0,3299.0,bn,1.0,1
686150,5.0,0.26,0.74,564.0,35.0,232.0,12.0,1.61,0.22,21.5,11.7,1.3,969422,2017-04-21 09:59:26.956709,2017-04-21 09:59:26.956709,1,5,8,7,9,8,8,10,11,10,10,10,1,10.0,2731.0,bn,1.0,2
686111,7.9,0.72,0.86,451.0,74.0,96.0,39.87,0.82,1.0,26.2,14.82,2.36,519298,2017-04-21 09:55:38.918552,2017-04-21 09:55:38.918552,4,5,7,7,8,9,7,10,10,10,10,10,1,11.0,3956.0,bn,1.0,1
686098,6.9,0.23,0.45,242.8,168.0,295.0,5.2,0.32,0.11,8.6,2.6,0.24,435250,2017-04-21 09:54:00.429580,2017-04-21 09:54:00.429580,3,5,9,9,7,8,9,11,11,10,10,10,1,11.0,3899.0,bn,1.0,6
686145,5.7,1.1,0.79,464.0,49.9,375.8,10.3,1.63,0.53,10.4,2.82,0.68,959718,2017-04-21 09:58:59.642647,2017-04-21 09:58:59.642647,2,6,7,7,8,7,8,10,10,10,10,10,1,10.0,2740.0,bn,1.0,1
658213,5.43,0.92,0.46,218.63,50.01,193.87,1.58,0.87,0.77,25.51,6.4,0.49,896443,2017-04-16 10:51:00.746297,2017-04-16 10:51:00.746297,1,5,9,9,8,9,9,10,10,10,10,10,1,10.0,4817.0,bn,1.0,4
658216,5.86,0.81,0.54,338.52,30.01,159.82,2.7,0.62,0.62,30.98,12.9,0.47,897710,2017-04-16 10:54:11.252349,2017-04-16 10:54:11.252349,2,5,8,8,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658218,5.65,0.69,0.56,313.51,33.91,201.05,4.5,0.89,0.68,28.39,10.46,0.59,897712,2017-04-16 10:56:01.170553,2017-04-16 10:56:01.170553,2,5,8,8,9,8,9,10,10,10,10,10,1,10.0,4817.0,bn,1.0,5
658217,5.9,0.89,0.45,264.21,40.01,200.45,3.15,0.81,0.77,26.92,15.94,0.59,897711,2017-04-16 10:55:05.825055,2017-04-16 10:55:05.825055,2,5,9,9,9,8,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658222,5.93,0.71,0.4,254.86,33.34,114.91,1.13,0.66,0.74,22.5,9.02,0.57,897716,2017-04-16 10:59:33.055968,2017-04-16 10:59:33.055968,2,5,9,9,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658212,5.89,0.96,0.46,231.51,26.67,137.31,0.68,0.76,0.65,30.29,7.85,0.57,896442,2017-04-16 10:50:06.984874,2017-04-16 10:50:06.984874,2,5,9,9,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658221,5.5,0.77,0.55,306.93,46.68,101.81,1.8,0.53,0.74,25.48,14.82,0.45,897715,2017-04-16 10:58:37.599150,2017-04-16 10:58:37.599150,1,5,8,8,8,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,4
686091,5.15,0.87,0.63,360.0,72.1,347.3,14.5,1.63,0.59,10.5,1.65,0.51,959782,2017-04-21 09:53:09.971843,2017-04-21 09:53:09.971843,1,5,8,8,8,8,8,10,10,10,10,10,1,10.0,2740.0,bn,1.0,1
686050,7.36,0.28,0.49,327.0,76.0,217.0,17.42,0.42,0.19,16.86,7.04,0.92,887095,2017-04-21 09:47:04.464526,2017-04-21 09:47:04.464526,3,5,9,8,8,8,7,11,11,10,10,10,1,11.0,3951.0,bn,1.0,4
686094,8.17,0.26,0.37,263.0,67.0,187.0,14.61,0.59,0.22,24.93,13.43,2.16,886825,2017-04-21 09:53:18.481723,2017-04-21 09:53:18.481723,4,5,9,9,8,9,8,11,11,10,10,10,1,11.0,3951.0,bn,1.0,4
686105,5.5,0.11,0.68,479.0,12.6,171.0,18.17,0.44,0.16,19.87,11.23,1.14,512080,2017-04-21 09:55:05.978890,2017-04-21 09:55:05.978890,1,5,8,7,9,9,7,11,11,10,10,10,1,11.0,3299.0,bn,1.0,1
686299,5.62,0.5,0.43,279.8,20.01,123.54,3.15,0.89,0.74,30.85,15.22,0.51,901300,2017-04-21 10:02:32.975423,2017-04-21 10:02:32.975423,2,5,9,9,9,9,9,10,10,10,10,10,1,10.0,4817.0,bn,1.0,4
686117,5.97,0.58,0.46,258.28,13.34,125.1,1.58,0.64,0.63,27.79,13.79,0.6,901295,2017-04-21 09:56:18.991940,2017-04-21 09:56:18.991940,2,5,9,9,9,9,9,10,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658175,6.09,0.42,0.49,226.75,39.4,205.1,3.38,0.86,0.62,31.05,7.56,0.57,896405,2017-04-16 09:05:59.718692,2017-04-16 09:05:59.718692,2,5,9,9,9,8,9,10,10,10,10,10,1,10.0,4817.0,bn,1.0,4
658183,5.49,0.73,0.57,297.8,23.34,127.01,1.13,0.52,0.8,25.17,9.27,0.55,896413,2017-04-16 09:13:42.411750,2017-04-16 09:13:42.411750,1,5,8,8,9,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658178,5.57,0.58,0.62,401.15,30.01,99.68,3.15,0.54,0.64,28.8,10.68,0.53,896408,2017-04-16 09:09:08.491025,2017-04-16 09:09:08.491025,2,5,8,8,9,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,4
658180,5.52,0.89,0.54,336.98,53.35,177.3,2.25,0.54,0.7,25.22,6.52,0.5,896410,2017-04-16 09:11:02.423167,2017-04-16 09:11:02.423167,2,5,8,8,8,9,9,11,10,10,10,10,1,11.0,4817.0,bn,1.0,4
