id,name,jl_number,block_id
32174,Jehelinagar,106,241.0
32175,Ajagarpara,107,241.0
32176,Chandpur,108,241.0
32177,Akamba,109,241.0
32178,Najirpur,110,241.0
32179,Loharapara,111,241.0
32180,Sadhua Nurpur,113,241.0
32181,Bauripuni,001,242.0
32182,Umrapur,002,242.0
32183,Bahagolpur,003,242.0
32184,Baliaghati,004,242.0
32185,Sankarpur,005,242.0
32186,Baje Gajipur,006,242.0
32187,Gajipur,007,242.0
32188,Faridpur,008,242.0
32189,Nejampur,009,242.0
32190,Kadamtala,010,242.0
32191,Maheshail,011,242.0
32192,Amuha,012,242.0
32193,Ekatia,013,242.0
32194,Hajipur,014,242.0
32195,Lokaipur,015,242.0
32196,Amdol,016,242.0
32197,Basantapur,044,242.0
32198,Kishorpur,045,242.0
32199,Bamuha,046,242.0
32200,Bhairabpur,047,242.0
32201,Prasadpur,048,242.0
32202,Parulia,049,242.0
32203,Bhabki,050,242.0
32204,Kayadanga,051,242.0
32205,Mahendrapur,052,242.0
32206,Hapania,053,242.0
32207,Manikpur,054,242.0
32208,Madhupur,055,242.0
32209,Dafahat,056,242.0
32210,Jagtai,057,242.0
32211,Debipur,058,242.0
32212,Ichlipara,059,242.0
32213,Raiyapur,060,242.0
32214,Pashchim Laxminagar,061,242.0
32215,Shyampur,062,242.0
32216,Pashim Purapara,063,242.0
32217,Pashim Raghunathapur,064,242.0
32218,Pashim Chaipara,067,242.0
32219,Chakpurapara,068,242.0
32220,Islampur,069,242.0
32221,Chakmeghuyan,070,242.0
32222,Shyampur,071,242.0
32223,Panka,072,242.0
32224,Narayanpur,073,242.0
32225,Kankramari,076,242.0
32226,Laxmipur,077,242.0
32227,Khidirpur,078,242.0
32228,Khanpur,079,242.0
32352,Bala Garichar,002,244.0
32353,Uttar Ghugiya,003,244.0
32354,Ghugia,004,244.0
32355,Ishan Nagar,005,244.0
32356,Chandrapur,006,244.0
32357,Mahanala,007,244.0
32358,Huda,008,244.0
32359,Cheutiya,009,244.0
32360,Mashra,010,244.0
32361,Dhanicha,011,244.0
32362,Tatla,012,244.0
32363,Palagachha,013,244.0
32364,Pumliya,014,244.0
32365,Kamalpur,015,244.0
32366,Itapukur,016,244.0
32367,Jagadishpur,017,244.0
32368,Sarmastapur,018,244.0
32369,Chhatimtala,019,244.0
32370,Lalpur,020,244.0
32371,Baliadanga,021,244.0
32372,Kanthalpuli,022,244.0
32373,Uttar Ghoshpara,023,244.0
32374,Jashara,024,244.0
32375,Rani Nagar,025,244.0
32376,Durlavpur,026,244.0
32377,Charjirat,027,244.0
32378,Nawdadurgapur,028,244.0
32379,Hamidpur,029,244.0
32380,Khosbas Mahalla,030,244.0
32381,Jaykrishnapur,031,244.0
32382,Kajipara,032,244.0
32383,Brajerbati,033,244.0
32384,Uttar Bhabanipur,034,244.0
32385,Palpara,035,244.0
32386,Manasapota,036,244.0
32387,Malichagar,037,244.0
32388,Chanduria,038,244.0
32389,Priyanagar,039,244.0
32390,Chaktarinipur,040,244.0
32391,Sikarpur,041,244.0
32392,Alaipur,042,244.0
32393,Iswaripur,043,244.0
32394,Tarinipur,044,244.0
32395,Kalipur,045,244.0
32396,Durgapur,047,244.0
32397,Gangamonoharpur,048,244.0
32398,Sarati,049,244.0
32399,Umapur,050,244.0
32400,Muratipur,051,244.0
32401,Birpara,052,244.0
32402,Char Jadubati,053,244.0
32403,Majherchar,054,244.0
32404,Charnandanbati,055,244.0
32405,Charkanchrapara,056,244.0
32406,Kanchrapara,057,244.0
32407,Kalyani,058,244.0
32408,Krishnadebbati,060,244.0
32409,Dakshin Bhabanipur,069,244.0
32410,Satrapara,072,244.0
32411,Gokulpur,073,244.0
32412,Kataganj,074,244.0
32413,Gopalpur,075,244.0
32414,Uttarborah,076,244.0
32415,Chandmari,078,244.0
32416,Jaydebbati,079,244.0
32417,Saguna,080,244.0
32418,Krishna Pur,081,244.0
32419,Raghunath Pur,082,244.0
32420,Kuliya,083,244.0
32421,Jadab Pur,084,244.0
32422,Balighata,085,244.0
32423,Kan Pur,086,244.0
32424,Gayesh Pur,087,244.0
32425,Do-Gachhiya,088,244.0
32426,Katabele,089,244.0
32427,Basanta Pur,090,244.0
32428,Ghoragachha,091,244.0
32429,Teligachha,092,244.0
32430,Kumarpur,093,244.0
32431,Madanpur,094,244.0
32432,Jangal,095,244.0
32433,Jiban Nagar,096,244.0
32434,Koutakpur,097,244.0
32435,Uchitpur,098,244.0
32436,Teghari,099,244.0
32437,Rameswarpur,100,244.0
32438,Harishpur,101,244.0
32439,Gour Nagar,001,244.0
32440,Atalia,102,244.0
32441,Narapatipara,103,244.0
32442,Rup Pur,104,244.0
32443,Simurali,105,244.0
32444,Brahmapara,106,244.0
32445,Sutargachhi,107,244.0
32446,Enayetpur,108,244.0
32447,Routari,109,244.0
32448,Jatrapur,110,244.0
32449,Jutarpur,111,244.0
32450,Maheshwarpur,112,244.0
32451,Tantgachhi,113,244.0
32452,Ektarpur,114,244.0
32453,Khorgachhi,115,244.0
32454,Tentulberiya,116,244.0
32455,Nikhar Gachhi,117,244.0
32456,Chak Gobindapur,118,244.0
32457,Kugachhi,119,244.0
32458,Uttar Panchpota,120,244.0
32459,Gobindapur,121,244.0
32460,Dighra,122,244.0
32461,Bejpara,123,244.0
32462,Muktipara,124,244.0
32463,Rukmini Danga,125,244.0
32464,Shrinath Pur,126,244.0
32465,Belgharia,127,244.0
32466,Juranpur,128,244.0
32467,Ghetugachhi,129,244.0
32468,Gotera,130,244.0
32469,Ramkrishnapur,131,244.0
32470,Chak Mirjapur,132,244.0
32471,Kadambagachhi,133,244.0
32472,Dakshin Panchpota,134,244.0
32473,Kunduliya,135,244.0
32474,Narayanpur,136,244.0
32475,Mandalhat,137,244.0
32476,Jaguli,138,244.0
32477,Nijra,139,244.0
32478,Banamali Para,140,244.0
32479,Shibpur,141,244.0
32480,Chaugachha,142,244.0
32481,Kashimpur,143,244.0
32482,Goara,144,244.0
32483,Sahispur,145,244.0
32484,Santra,146,244.0
32485,Tangra,147,244.0
32486,Bagdob,148,244.0
32487,Chak Tengra,149,244.0
32488,Chak Chakudanga,150,244.0
32489,Purba Bishnupur,151,244.0
32490,Mathur Gachhi,152,244.0
32491,Parari,153,244.0
32492,Chuadanga,154,244.0
32493,Bhatpara,155,244.0
32494,Sutra,156,244.0
32495,Mathurapur,157,244.0
32496,Ichhapur,158,244.0
32497,Ghola,159,244.0
32498,Dubra,160,244.0
32499,Neuliya,161,244.0
32500,Jagannath Pur,162,244.0
32501,Chak Amdanga,163,244.0
32502,Padma Bila,164,244.0
32503,Chaku Danga,165,244.0
32504,Amdanga,166,244.0
32505,Silinda,167,244.0
32506,Nata Puli,168,244.0
32507,Rajberiya,169,244.0
32508,Baliya,170,244.0
32509,Balarampur,171,244.0
32510,Raghabpur,172,244.0
32511,Darap Pur,173,244.0
32512,Hariankhi,174,244.0
32513,Dumuriya,175,244.0
32514,Manpur,176,244.0
32515,Ber Bari,177,244.0
32516,Bagrab Pur,178,244.0
32517,Maheshchandrapur,179,244.0
32518,Hingnara,180,244.0
32519,Ballavpur,181,244.0
32520,Puruliya,182,244.0
32521,Shrinagar,183,244.0
32522,Lakshmipur,184,244.0
32523,Sarappur,185,244.0
32524,Rasullapur,186,244.0
32525,Deuli,187,244.0
32526,Garuimari,188,244.0
32527,Shri Krishnapur Char,189,244.0
32528,Dumurdaha,190,244.0
32529,Ramnagar Char,191,244.0
32530,Nausaraichar,192,244.0
32532,Charjajira,194,244.0
32534,Charmdhusudnpur,195,244.0
32535,Hatishala,001,245.0
32536,Maheshnagar,002,245.0
32537,Bara Andulia,003,245.0
32538,Sonepukur,004,245.0
32539,Suintia,005,245.0
32540,Hridaypur,006,245.0
32541,Bedberia,007,245.0
32542,Fulibari,008,245.0
32543,Jidha,009,245.0
32544,Alfa,010,245.0
32545,Chalk jidha,011,245.0
32546,Gopinathpur,012,245.0
32547,Hantra,013,245.0
32548,Chhoto Andulia,014,245.0
32549,Baniakhari,015,245.0
32550,Pathuria,016,245.0
32551,Bhatgachhi,017,245.0
32552,Gongra,018,245.0
32553,Rajibpur,019,245.0
32554,Chak Hudapara,020,245.0
32555,Hatkhola,021,245.0
32556,Dukuria,022,245.0
32557,Sikra,023,245.0
32558,Ranabandh,024,245.0
32559,Dompukur,025,245.0
32560,Lakshmigachha,026,245.0
32561,Dewlia,027,245.0
32562,Talukhuda,028,245.0
32563,Brittihuda,029,245.0
32564,Gokhurapota,030,245.0
32565,Pitambarpur,031,245.0
32566,Dwipchandrapur,032,245.0
32567,Bangaljhi,033,245.0
32568,Kalinga,034,245.0
32569,Kulgachhi,035,245.0
32570,Chandpur,036,245.0
32571,Baliadanga,037,245.0
32572,Malamgachha,038,245.0
32573,Chapra,039,245.0
32574,Majhidaha,040,245.0
32575,Arang Sarisha,041,245.0
32576,Badelangi Padmamala,042,245.0
32577,Kalyandaha,043,245.0
32578,Goaldanga,044,245.0
32579,Fulkalmi,045,245.0
32580,Madhupur,046,245.0
32581,Mahakhola,047,245.0
32582,Elangi,048,245.0
32583,Uttar Rangiapota,049,245.0
32584,Dakshin Rangiapota,050,245.0
32585,Chaksimulia,051,245.0
32586,Maluapara,052,245.0
32587,Panchpota,053,245.0
32588,Narayanpur,054,245.0
32589,Amjhupi,055,245.0
32590,Simulia,056,245.0
32591,Dudhkhola,057,245.0
32592,Dangna,058,245.0
32593,Karuigachhi,059,245.0
32594,Satghata,060,245.0
32595,Charatala,061,245.0
32596,Pipragachhi,062,245.0
32597,Lakshmipur,063,245.0
32598,Gachha,064,245.0
32599,Krishnadebpur,065,245.0
32600,Ichhapur,066,245.0
32601,Patiya,067,245.0
32602,Katgara,068,245.0
32603,Madhabpur,069,245.0
32604,Mathurapur,072,245.0
32605,Bahirgachhi,073,245.0
32606,Kukradaha,074,245.0
32607,Ramnagar,075,245.0
32608,Gantra,077,245.0
32609,Bagberiya,078,245.0
32610,Maheshpur,079,245.0
32611,Karsuna,080,245.0
32612,Tangra,081,245.0
32613,Kultala,082,245.0
32614,Bhatchhala,083,245.0
32615,Maidanpur,084,245.0
32616,Mrigipota,086,245.0
32617,Mahatpur,100,245.0
32618,Dakshinsonatala,101,245.0
32619,Muchifulbari,002,246.0
32620,Gopalpur,003,246.0
32621,Dhakuria,004,246.0
32622,Itabaria,005,246.0
32623,Betna,006,246.0
32624,Tarinipur,008,246.0
32625,Hudachapra,009,246.0
32626,Bhairabchandrapur,010,246.0
32627,Raypur,011,246.0
32628,Natungram,014,246.0
32629,Benali,015,246.0
32630,Bilbayesa,016,246.0
32631,Dwipchandrapur,017,246.0
32632,Gazna,018,246.0
32633,Pipulbaria,019,246.0
32634,Mobarakpur,020,246.0
32635,Fatepur,021,246.0
32636,Kamalpur,022,246.0
32637,Bhatghata,023,246.0
32638,Sanatanpur,024,246.0
32639,Chunari,025,246.0
32640,Bajitpur,026,246.0
32641,Nawda Kamalpur,027,246.0
32642,Shibchandrapur,028,246.0
32643,Mayurhat,029,246.0
32644,Payradanga,030,246.0
32645,Bergram,031,246.0
32646,Kalipara,032,246.0
32647,Gobindapur,033,246.0
32648,Jhinukghata,034,246.0
32649,Chakdakshinpara,035,246.0
32650,Fulbari,036,246.0
32651,Hematpur Itabaria,037,246.0
32652,Dakshinpara,038,246.0
32653,Joypur,039,246.0
32655,Purbakhamar Simulia,040,246.0
32656,Naopukuria,041,246.0
32657,Patua,042,246.0
32658,Patuli,043,246.0
32659,Badkulla,044,246.0
32660,Panchberia,045,246.0
32661,Dosatina,046,246.0
32662,Koya,047,246.0
32663,Garuapota,048,246.0
32664,Purandarpur,049,246.0
32665,Parua,050,246.0
32666,Mandabghat,051,246.0
32667,Daharbuincha,052,246.0
32668,Hanskhali,053,246.0
32669,Satpota,054,246.0
32670,Muragachha,055,246.0
32671,Gayesh,056,246.0
32672,Haldipara,057,246.0
32673,Hatisala,058,246.0
32674,Pirpur,059,246.0
32675,Mamjoan,060,246.0
32676,Daluigram,061,246.0
32677,Patikabari,062,246.0
32678,Hatibanda,063,246.0
32679,Madna,064,246.0
32680,Jagannathpur,065,246.0
32681,Sahapur,066,246.0
32682,Bhaina,067,246.0
32683,Paschim Harindanga,068,246.0
32684,Bagula,069,246.0
32685,Bhabanipur,070,246.0
32686,Koutuknagar,071,246.0
32687,Garapota,072,246.0
32688,Purba Harindanga,073,246.0
32689,Panditpur,074,246.0
32690,Kaikhali,075,246.0
32691,Bayardangi,076,246.0
32692,Nagarpota,077,246.0
32693,Silberia,078,246.0
32694,Ulashi,079,246.0
32695,Malsadaha,080,246.0
32696,Chupria,081,246.0
32697,Shyamnagar,082,246.0
32698,Umarpur,083,246.0
32699,Nebutala,084,246.0
32700,Ramnagar,085,246.0
32701,Baksha,001,247.0
32702,Panchpukuria,002,247.0
32703,Sonakhali,003,247.0
32704,Birahi,004,247.0
32705,Chandirampur,005,247.0
32706,Panchpota,006,247.0
32707,Balindi,007,247.0
32708,Muragachha,008,247.0
32709,Ayeshpur,009,247.0
32710,Narayanpur,010,247.0
32711,Dakshin Rajapur,011,247.0
32712,Uttar Rajapur,012,247.0
32713,Chak Birohi,013,247.0
32714,Darappur,014,247.0
32715,Bahir Sonakhali,015,247.0
32716,Jalkar Mogra,016,247.0
32717,Par Majdia,017,247.0
32718,Bizra,018,247.0
32719,Pashchim Satbaria,019,247.0
32720,Panpur,020,247.0
32721,Basantapur,021,247.0
32722,Hazrabelia,022,247.0
32723,Nishchintapur,023,247.0
32724,Kurumbelia,024,247.0
32725,Uttar Dattapara,025,247.0
32726,Mitrapur,026,247.0
32727,Hazrapota,027,247.0
32728,Khalshi,028,247.0
32729,Rustumnagar,029,247.0
32730,Uttar Brahmapur,030,247.0
32731,Satsimulia,031,247.0
32732,Jalkarbhomra,032,247.0
32733,Subuddhipur,033,247.0
32734,Purba Satberia,034,247.0
32735,Sekenderpur,035,247.0
32736,Julkarampur,036,247.0
32737,Kashtodanga,037,247.0
32738,Madhpur,038,247.0
32739,Bamanberia,039,247.0
32740,Dasdia,040,247.0
32741,Mollabelia,041,247.0
32742,Subarnapur,042,247.0
32743,Laupala,043,247.0
32744,Ganguria,044,247.0
32745,Simhat,045,247.0
32746,Hatikanda,049,247.0
32747,Monpur,050,247.0
32748,Sirajanpara,051,247.0
32749,Khurdomonpur,052,247.0
32750,Jaguli,053,247.0
32751,Kapileshwar,054,247.0
32752,Digha,055,247.0
32753,Santoshpur,056,247.0
32754,Mobarackpur,057,247.0
32755,Beharia,058,247.0
32756,Panch Kahania,059,247.0
32757,Dakshin Brahmapur,060,247.0
32758,Bhabanipur,061,247.0
32759,Satyapol,062,247.0
32760,Banshbona,063,247.0
32761,Dhopagachhi,064,247.0
32762,Fatepur,065,247.0
32763,Gara Gohalia,066,247.0
32764,Dakshin Duttapara,067,247.0
32765,Baliadanga,068,247.0
32766,Bamanpara,069,247.0
32767,Malidanga,070,247.0
32768,Baruni,071,247.0
32769,Baikara,072,247.0
32770,Parulia,073,247.0
32771,Malpara,074,247.0
32772,Haripukuria,075,247.0
32773,Barasat,076,247.0
32774,Ukhra,077,247.0
32775,Simulpukuria,078,247.0
32776,Dasberia,079,247.0
32777,Sonakur,080,247.0
32778,Singa,081,247.0
32779,Hapania,082,247.0
32780,Goaldobe,083,247.0
32781,Chakbhanderkona,084,247.0
32782,Thansara,085,247.0
32783,Bhander Kona,086,247.0
32784,Dighalgram,087,247.0
32785,Jhhikra,088,247.0
32786,Chanda,089,247.0
32787,Haringhata Farm,090,247.0
32788,Char Teznagar,001,248.0
32789,Teznagar,002,248.0
32790,Char Palashi,003,248.0
32791,Palashi,004,248.0
32792,Sajua,005,248.0
32793,Uttar Hazrapota,006,248.0
32794,Panchkhola,007,248.0
32795,Mira,008,248.0
32796,Bhurulia,009,248.0
32797,Chhoto Kulberya,010,248.0
32798,Eraidanga,011,248.0
32799,Barakulberia,012,248.0
32800,Narayanpur,013,248.0
32801,Manikdihi,014,248.0
32802,Char Manikdihi,015,248.0
32803,Char Serpur,016,248.0
32804,Char Lakhuria,017,248.0
32805,Kaliganj,018,248.0
32806,Sherpur,019,248.0
32807,Khidderpore,020,248.0
32808,Chapra,021,248.0
32809,Sahapur,022,248.0
32810,Chak Khidderpore,023,248.0
32811,Radhikapur,024,248.0
32812,Jotmahesh,025,248.0
32813,Chapai,026,248.0
32814,Bathangachhi,027,248.0
32815,Gobindapur,028,248.0
32816,Chak Gobindapur,029,248.0
32817,Bharatpur,030,248.0
32818,Jamalpur,031,248.0
32819,Jalkar Jalmahal,032,248.0
32820,Sajapur,033,248.0
32821,Radhakantapur,034,248.0
32822,Dhawaja Puskarini,035,248.0
32823,Panighata,036,248.0
32824,Hatgachha,037,248.0
32825,Kamari,038,248.0
32826,Anantapur,039,248.0
32827,Baninathpur,040,248.0
32828,Kuthuria,041,248.0
32829,Juranpur,042,248.0
32830,Char Sriharipur,043,248.0
32831,Fulbagan,044,248.0
32832,Char Seetahati,045,248.0
32833,Char Duttabati,046,248.0
32834,Gobra,047,248.0
32835,Chhutipur,048,248.0
32836,Adampur,049,248.0
32837,Kalibash,050,248.0
32838,Jairampur,051,248.0
32839,Bara Itna,052,248.0
32840,Hijuli,053,248.0
32841,Tegharia,054,248.0
32842,Ashachia,055,248.0
32843,Basarkhola,056,248.0
32844,Chak Kuthuria,057,248.0
32845,Nawpara,058,248.0
32846,Saoratala,059,248.0
32847,Debogram,060,248.0
32848,Dingel,061,248.0
32849,Pacha Chandpur,062,248.0
32850,Bhaga,063,248.0
32851,Banpalashi,064,248.0
32852,Kamalbati,065,248.0
32853,Bairampur,066,248.0
32854,Khorda Palashi,067,248.0
32855,Palitbege,068,248.0
32856,Khordabege,069,248.0
32857,Solakur,070,248.0
32858,Ararbege,071,248.0
32859,Chakbege,072,248.0
32860,Gokulnagar,073,248.0
32861,Rautara,074,248.0
32862,Chhoto Atagi,075,248.0
32863,Mohonpur,076,248.0
32864,Baraatagi,077,248.0
32865,Chanduria,078,248.0
32866,Chak Maheshpur,079,248.0
32867,Akandaberya,080,248.0
32868,Kanua,081,248.0
32869,Bhagyabantapur,082,248.0
32870,Naihati,083,248.0
32871,Nasipur,084,248.0
32872,Kadihati,085,248.0
32873,Ballavpara,086,248.0
32874,Basatpur,087,248.0
32875,Rajnagar,088,248.0
32876,Matiyari,089,248.0
32877,Brajanathpur,090,248.0
32878,Faridpur,091,248.0
32879,Kamdebpur,092,248.0
32880,Maheshpur,093,248.0
32881,Karalia,094,248.0
32882,Panchpota,095,248.0
32883,Balidanga,096,248.0
32884,Char Balidanga,097,248.0
32885,Srikrishnapur,098,248.0
32886,Dakshin Hazrapota,099,248.0
32887,Chak Durgabati,100,248.0
32888,Chakundi,101,248.0
32889,Jairambati,102,248.0
32890,Durgabati,103,248.0
32891,Sahajadpur,104,248.0
32892,Rajarampur,105,248.0
32893,Khalsi,106,248.0
32894,Char Khosalpur,107,248.0
32895,Sahamahamudpur,108,248.0
32896,Ghola,109,248.0
32897,Dhawpara,110,248.0
32898,Ghoraikhetra,111,248.0
32899,Santipur,112,248.0
32900,Naosa,113,248.0
32901,Bil Bhalsuni,114,248.0
32902,Daluipur,115,248.0
32903,Sitachandrapur,116,248.0
32904,Sapjola,117,248.0
32905,Char Ramnagar,118,248.0
32906,Char Gopalpur,119,248.0
32907,Noachar,120,248.0
32908,Molandi,121,248.0
32909,Sitalpur,122,248.0
32910,Barachandghar,123,248.0
32911,Chhotochandghar,124,248.0
32912,Hatgobindapur,125,248.0
32913,Chakgobindapur,126,248.0
32914,Chak Chandghar,127,248.0
32915,Abhaypur,005,249.0
32916,Karimpur,006,249.0
32917,Gabrudanga,007,249.0
32918,Madhyagopalpur,008,249.0
32919,Maliantala,009,249.0
32920,Senpara,010,249.0
32921,Gopalpara,042,249.0
32922,Paiksa,072,249.0
32923,Chak Pipulberia,074,249.0
32924,Mathurapur,075,249.0
32925,Ber Ramchandrapur,076,249.0
32926,Kalaberia,082,249.0
32927,Chak Natna,083,249.0
32928,Majlishpur,085,249.0
32929,Natna,086,249.0
32930,Pattabukahuda,087,249.0
32931,Uttampur,088,249.0
32932,Kuchaidanga,089,249.0
32933,Tokipur,091,249.0
32934,Uttar Krishnapur,092,249.0
32935,Durlavpur,093,249.0
32936,Harekrishnapur,094,249.0
32937,Gouripur,095,249.0
32938,Dhanerpara,096,249.0
32939,Jalalerpara,097,249.0
32940,Joyrampur,098,249.0
32941,Gopalpur,099,249.0
32942,Chak Madhubona,100,249.0
32943,Baushmari,101,249.0
32944,Madhugari,108,249.0
